episode,state,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
6446,[1. 0. 0. 1. 0. 0. 0. 0.],28.709235397775842,0.9936852032038376,2.1996406200453484,0.995790135469225,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6447,[1. 0. 0. 1. 0. 0. 0. 0.],28.71770242308996,0.993633648338331,2.1961093756892236,0.9957557655588873,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6448,[1. 0. 0. 1. 0. 0. 0. 0.],29.6396021249836,0.9995104795377924,3.3102291497482295,0.999673653025195,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",29
6449,[1. 0. 0. 1. 0. 0. 0. 0.],28.348670711225964,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6450,[1. 0. 0. 1. 0. 0. 0. 0.],28.357451363606614,0.9935926845083678,2.1933238911319717,0.9957284563389118,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6451,[1. 0. 0. 1. 0. 0. 0. 0.],26.36621333082562,0.9935926845083678,2.1933238911319717,0.9957284563389118,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6452,[1. 0. 0. 1. 0. 0. 0. 0.],28.725880167411834,0.9798661455072822,1.6960730743576948,0.9865774303381881,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6453,[1. 0. 0. 1. 0. 0. 0. 0.],30.03767684997505,0.9996658010459821,3.4759949137034805,0.9997772006973215,"{'omega': -2.0, 'delta': 0.0, 'phase': 0.0}",27
6454,[1. 0. 0. 1. 0. 0. 0. 0.],28.755739214674595,0.9797748149923946,1.6941074970375865,0.9865165433282631,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6455,[1. 0. 0. 1. 0. 0. 0. 0.],25.141327780454482,0.9995104795377926,3.3102291497484266,0.999673653025195,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",11
6456,[1. 0. 0. 1. 0. 0. 0. 0.],28.3479395470168,0.9996874940062633,3.5051416486501537,0.9997916626708422,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",21
6457,[1. 0. 0. 1. 0. 0. 0. 0.],26.212297183976123,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6458,[1. 0. 0. 1. 0. 0. 0. 0.],27.57607052267872,0.9798056071997789,1.6947692005518216,0.9865370714665193,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6459,[1. 0. 0. 1. 0. 0. 0. 0.],29.19473079841306,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",28
6460,[1. 0. 0. 1. 0. 0. 0. 0.],27.9189181836988,0.9957947720251266,2.3762104551465044,0.9971965146834177,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6461,[1. 0. 0. 1. 0. 0. 0. 0.],26.318586485477745,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6462,[1. 0. 0. 1. 0. 0. 0. 0.],27.56907515710436,0.9935926845083678,2.1933238911319717,0.9957284563389118,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6463,[1. 0. 0. 1. 0. 0. 0. 0.],27.171167895215376,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6464,[1. 0. 0. 1. 0. 0. 0. 0.],28.83243891226488,0.9935926845083665,2.1933238911318815,0.9957284563389109,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6465,[1. 0. 0. 1. 0. 0. 0. 0.],28.012227068835553,0.9797748149923948,1.6941074970375911,0.9865165433282632,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6466,[1. 0. 0. 1. 0. 0. 0. 0.],27.681622963170263,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6467,[1. 0. 0. 1. 0. 0. 0. 0.],27.602004750763832,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6468,[1. 0. 0. 1. 0. 0. 0. 0.],27.06989152308661,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6469,[1. 0. 0. 1. 0. 0. 0. 0.],26.420893598965034,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6470,[1. 0. 0. 1. 0. 0. 0. 0.],28.811445666852183,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6471,[1. 0. 0. 1. 0. 0. 0. 0.],27.98253634777744,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6472,[1. 0. 0. 1. 0. 0. 0. 0.],29.81181059551518,0.9439561938926487,1.2514723781098582,0.9626374625950991,"{'omega': -2.0, 'delta': -2.0, 'phase': 0.0}",32
6473,[1. 0. 0. 1. 0. 0. 0. 0.],27.23777724991897,0.9936438910296674,2.196808665774217,0.9957625940197783,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6474,[1. 0. 0. 1. 0. 0. 0. 0.],29.48589212308028,0.9996658010459817,3.475994913702903,0.9997772006973212,"{'omega': -2.0, 'delta': 0.0, 'phase': 0.0}",31
6475,[1. 0. 0. 1. 0. 0. 0. 0.],30.627424085768265,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6476,[1. 0. 0. 1. 0. 0. 0. 0.],27.862145355985323,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6477,[1. 0. 0. 1. 0. 0. 0. 0.],28.144022649310344,0.9797748149923948,1.6941074970375911,0.9865165433282632,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6478,[1. 0. 0. 1. 0. 0. 0. 0.],27.70576100928975,0.9797748149923946,1.6941074970375865,0.9865165433282631,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6479,[1. 0. 0. 1. 0. 0. 0. 0.],28.50011982333867,0.9798661455072816,1.6960730743576804,0.9865774303381878,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6480,[1. 0. 0. 1. 0. 0. 0. 0.],28.682681974547332,0.9797748149923942,1.694107497037577,0.9865165433282628,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6481,[1. 0. 0. 1. 0. 0. 0. 0.],24.59661397519055,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",10
6482,[1. 0. 0. 1. 0. 0. 0. 0.],26.417285620116402,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",13
6483,[1. 0. 0. 1. 0. 0. 0. 0.],27.136346890563196,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 2.0, 'phase': -3.141592653589793}",32
6484,[1. 0. 0. 1. 0. 0. 0. 0.],22.845152441184922,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",8
6485,[1. 0. 0. 1. 0. 0. 0. 0.],22.845152441184922,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",8
6486,[1. 0. 0. 1. 0. 0. 0. 0.],30.061497030447413,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",26
6487,[1. 0. 0. 1. 0. 0. 0. 0.],23.963145847003382,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",10
6488,[1. 0. 0. 1. 0. 0. 0. 0.],28.917576229902597,0.9935926845083678,2.1933238911319717,0.9957284563389118,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6489,[1. 0. 0. 1. 0. 0. 0. 0.],22.845152441184922,0.9996867752157412,3.504143881221479,0.9997911834771608,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",8
6490,[1. 0. 0. 1. 0. 0. 0. 0.],29.403161097422363,0.9996874940062631,3.505141648649845,0.9997916626708422,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",23
6491,[1. 0. 0. 1. 0. 0. 0. 0.],29.156820652080423,0.9958555351971994,2.3825315442928283,0.9972370234647996,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6492,[1. 0. 0. 1. 0. 0. 0. 0.],28.691334040229705,0.9934718220330051,2.18520801463558,0.9956478813553368,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6493,[1. 0. 0. 1. 0. 0. 0. 0.],29.45113047307377,0.979866145507282,1.6960730743576902,0.9865774303381881,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6494,[1. 0. 0. 1. 0. 0. 0. 0.],21.746167377170398,0.9934953638519527,2.186776991694982,0.9956635759013018,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6495,[1. 0. 0. 1. 0. 0. 0. 0.],26.840142818887447,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6496,[1. 0. 0. 1. 0. 0. 0. 0.],31.278198063659648,0.9996655017923958,3.47560620504019,0.9997770011949306,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",23
6497,[1. 0. 0. 1. 0. 0. 0. 0.],30.3262063833556,0.9995104795377924,3.3102291497482295,0.999673653025195,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",25
6498,[1. 0. 0. 1. 0. 0. 0. 0.],28.286102984985636,0.9896576106036782,1.9853791148437587,0.9931050737357854,"{'omega': 2.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
6499,[1. 0. 0. 1. 0. 0. 0. 0.],27.892378779563323,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6500,[1. 0. 0. 1. 0. 0. 0. 0.],27.73794507078242,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6501,[1. 0. 0. 1. 0. 0. 0. 0.],26.658827263689677,0.9797748149923946,1.6941074970375865,0.9865165433282631,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6502,[1. 0. 0. 1. 0. 0. 0. 0.],28.41541724434108,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6503,[1. 0. 0. 1. 0. 0. 0. 0.],28.062904519090537,0.9797748149923946,1.6941074970375865,0.9865165433282631,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6504,[1. 0. 0. 1. 0. 0. 0. 0.],25.322909708958672,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6505,[1. 0. 0. 1. 0. 0. 0. 0.],28.701975521840758,0.9935818852221454,2.1925925204996033,0.9957212568147636,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6506,[1. 0. 0. 1. 0. 0. 0. 0.],30.449523761393323,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6507,[1. 0. 0. 1. 0. 0. 0. 0.],28.274782153633385,0.9935926845083676,2.1933238911319566,0.9957284563389117,"{'omega': 2.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
6508,[1. 0. 0. 1. 0. 0. 0. 0.],30.13142452416981,0.9935818852221465,2.1925925204996783,0.9957212568147643,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6509,[1. 0. 0. 1. 0. 0. 0. 0.],27.722481267085524,0.979774814992395,1.694107497037596,0.9865165433282633,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6510,[1. 0. 0. 1. 0. 0. 0. 0.],25.83309670787172,0.9797748149923948,1.6941074970375911,0.9865165433282632,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6511,[1. 0. 0. 1. 0. 0. 0. 0.],27.19981942553473,0.9798056071997778,1.6947692005517978,0.9865370714665186,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6512,[1. 0. 0. 1. 0. 0. 0. 0.],26.71190607196057,0.9797748149923948,1.6941074970375911,0.9865165433282632,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6513,[1. 0. 0. 1. 0. 0. 0. 0.],28.691649880308844,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6514,[1. 0. 0. 1. 0. 0. 0. 0.],27.20672839603966,0.9587417561400426,1.3844892615340103,0.9724945040933618,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6515,[1. 0. 0. 1. 0. 0. 0. 0.],30.123334336063035,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6516,[1. 0. 0. 1. 0. 0. 0. 0.],31.720120584411372,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6517,[1. 0. 0. 1. 0. 0. 0. 0.],29.35755711770941,0.995805906376757,2.3773618791630033,0.9972039375845047,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6518,[1. 0. 0. 1. 0. 0. 0. 0.],32.48853209272395,0.9996262759045348,3.4274489005709454,0.9997508506030233,"{'omega': 2.0, 'delta': 0.0, 'phase': -3.141592653589793}",29
6519,[1. 0. 0. 1. 0. 0. 0. 0.],29.942289690913746,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6520,[1. 0. 0. 1. 0. 0. 0. 0.],28.747740826323472,0.9897057569704384,1.9874055830110822,0.9931371713136256,"{'omega': 2.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
6521,[1. 0. 0. 1. 0. 0. 0. 0.],30.840871651154078,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6522,[1. 0. 0. 1. 0. 0. 0. 0.],29.749378586047914,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6523,[1. 0. 0. 1. 0. 0. 0. 0.],28.417685719567,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6524,[1. 0. 0. 1. 0. 0. 0. 0.],29.61853092161354,0.9797748149923939,1.6941074970375722,0.9865165433282627,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6525,[1. 0. 0. 1. 0. 0. 0. 0.],27.955904961223368,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6526,[1. 0. 0. 1. 0. 0. 0. 0.],27.92372089973064,0.9797748149923948,1.6941074970375911,0.9865165433282632,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6527,[1. 0. 0. 1. 0. 0. 0. 0.],25.79054587757562,0.9825043669977972,1.757070339869245,0.9883362446651981,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6528,[1. 0. 0. 1. 0. 0. 0. 0.],26.85052130736596,0.9898149303034621,1.9920359947719917,0.9932099535356415,"{'omega': -2.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
6529,[1. 0. 0. 1. 0. 0. 0. 0.],30.258523465749445,0.9958635884851231,2.3833762615606435,0.9972423923234155,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6530,[1. 0. 0. 1. 0. 0. 0. 0.],29.7781513422265,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6531,[1. 0. 0. 1. 0. 0. 0. 0.],30.61852327629107,0.9936951702318504,2.20032663498326,0.995796780154567,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6532,[1. 0. 0. 1. 0. 0. 0. 0.],31.032278055451226,0.9884368801448986,1.936924972745054,0.9922912534299324,"{'omega': 2.0, 'delta': 2.0, 'phase': -3.141592653589793}",32
6533,[1. 0. 0. 1. 0. 0. 0. 0.],31.05127342290841,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6534,[1. 0. 0. 1. 0. 0. 0. 0.],28.854936605323722,0.9825043669977963,1.7570703398692231,0.9883362446651974,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6535,[1. 0. 0. 1. 0. 0. 0. 0.],29.761600942083547,0.9797748149923942,1.694107497037577,0.9865165433282628,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6536,[1. 0. 0. 1. 0. 0. 0. 0.],28.79336209781962,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6537,[1. 0. 0. 1. 0. 0. 0. 0.],30.165574363597877,0.9797748149923937,1.6941074970375674,0.9865165433282624,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6538,[1. 0. 0. 1. 0. 0. 0. 0.],29.562335738231106,0.9935818852221456,2.1925925204996184,0.9957212568147638,"{'omega': 0.0, 'delta': 2.0, 'phase': -3.141592653589793}",32
6539,[1. 0. 0. 1. 0. 0. 0. 0.],29.90675366343715,0.995794772025125,2.376210455146344,0.9971965146834166,"{'omega': -2.0, 'delta': 0.0, 'phase': 0.0}",32
6540,[1. 0. 0. 1. 0. 0. 0. 0.],32.283319896926486,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6541,[1. 0. 0. 1. 0. 0. 0. 0.],31.267589828836815,0.9957947720251241,2.376210455146252,0.9971965146834161,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6542,[1. 0. 0. 1. 0. 0. 0. 0.],32.32348632013091,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6543,[1. 0. 0. 1. 0. 0. 0. 0.],29.79233826393846,0.9947995324570482,2.283957609789014,0.9965330216380321,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6544,[1. 0. 0. 1. 0. 0. 0. 0.],29.28649055179682,0.9935818852221456,2.1925925204996184,0.9957212568147638,"{'omega': -2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6545,[1. 0. 0. 1. 0. 0. 0. 0.],32.52218448892184,0.9842510378027285,1.802748059452041,0.9895006918684857,"{'omega': 0.0, 'delta': -2.0, 'phase': 0.0}",32
6546,[1. 0. 0. 1. 0. 0. 0. 0.],30.8979856940339,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': 2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6547,[1. 0. 0. 1. 0. 0. 0. 0.],24.591330249666886,0.930638306886647,1.158880314309067,0.9537588712577646,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6548,[1. 0. 0. 1. 0. 0. 0. 0.],32.11691614365309,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6549,[1. 0. 0. 1. 0. 0. 0. 0.],32.30627213875743,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6550,[1. 0. 0. 1. 0. 0. 0. 0.],32.53579455706637,0.9957947720251266,2.3762104551465044,0.9971965146834177,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6551,[1. 0. 0. 1. 0. 0. 0. 0.],31.73246609298574,0.9957947720251241,2.376210455146252,0.9971965146834161,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6552,[1. 0. 0. 1. 0. 0. 0. 0.],32.243153473722856,0.9957947720251252,2.376210455146367,0.9971965146834169,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6553,[1. 0. 0. 1. 0. 0. 0. 0.],32.0021549344984,0.9957947720251255,2.37621045514639,0.997196514683417,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6554,[1. 0. 0. 1. 0. 0. 0. 0.],30.505587981995745,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6555,[1. 0. 0. 1. 0. 0. 0. 0.],31.69803773023947,0.982504366997795,1.75707033986919,0.9883362446651965,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6556,[1. 0. 0. 1. 0. 0. 0. 0.],29.03463854324053,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6557,[1. 0. 0. 1. 0. 0. 0. 0.],28.802178568953973,0.9797748149923942,1.694107497037577,0.9865165433282628,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6558,[1. 0. 0. 1. 0. 0. 0. 0.],25.08157129479276,0.9935818852221461,2.1925925204996486,0.9957212568147641,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6559,[1. 0. 0. 1. 0. 0. 0. 0.],31.699848489216315,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6560,[1. 0. 0. 1. 0. 0. 0. 0.],27.41917209755329,0.982504366997797,1.7570703398692396,0.9883362446651981,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6561,[1. 0. 0. 1. 0. 0. 0. 0.],29.204932752386796,0.9555670530829058,1.3522948821813492,0.9703780353886039,"{'omega': 2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6562,[1. 0. 0. 1. 0. 0. 0. 0.],30.517226366467366,0.9825917342435277,1.7592444919446644,0.9883944894956852,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6563,[1. 0. 0. 1. 0. 0. 0. 0.],30.480877557372683,0.955388051638572,1.3505488091695195,0.9702587010923813,"{'omega': 2.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6564,[1. 0. 0. 1. 0. 0. 0. 0.],31.171964104930392,0.9825043669977965,1.7570703398692284,0.9883362446651978,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6565,[1. 0. 0. 1. 0. 0. 0. 0.],28.973720652707943,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': -2.0, 'delta': -2.0, 'phase': 0.0}",32
6566,[1. 0. 0. 1. 0. 0. 0. 0.],29.913332450754247,0.9797748149923937,1.6941074970375674,0.9865165433282624,"{'omega': 0.0, 'delta': -2.0, 'phase': 3.141592653589793}",32
6567,[1. 0. 0. 1. 0. 0. 0. 0.],28.743399685522874,0.9994127890990167,3.2312058907742545,0.9996085260660111,"{'omega': 2.0, 'delta': -2.0, 'phase': 3.141592653589793}",16
6568,[1. 0. 0. 1. 0. 0. 0. 0.],30.255911256277635,0.9825917342435284,1.759244491944681,0.9883944894956856,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6569,[1. 0. 0. 1. 0. 0. 0. 0.],29.67223157925304,0.9957947720251259,2.3762104551464356,0.9971965146834173,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6570,[1. 0. 0. 1. 0. 0. 0. 0.],29.686759809248585,0.993581885222145,2.1925925204995735,0.9957212568147633,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6571,[1. 0. 0. 1. 0. 0. 0. 0.],29.837302718136982,0.9825043669977976,1.7570703398692562,0.9883362446651983,"{'omega': 0.0, 'delta': 0.0, 'phase': 0.0}",32
6572,[1. 0. 0. 1. 0. 0. 0. 0.],27.143084547312057,0.9758412950389872,1.6169263499913171,0.9838941966926581,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6573,[1. 0. 0. 1. 0. 0. 0. 0.],28.759488283534658,0.9825043669977972,1.757070339869245,0.9883362446651981,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6574,[1. 0. 0. 1. 0. 0. 0. 0.],29.85667248733504,0.9957947720251257,2.376210455146413,0.9971965146834171,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6575,[1. 0. 0. 1. 0. 0. 0. 0.],31.58814519388393,0.9957947720251257,2.376210455146413,0.9971965146834171,"{'omega': 0.0, 'delta': 0.0, 'phase': 3.141592653589793}",32
6576,[1. 0. 0. 1. 0. 0. 0. 0.],31.92182208809059,0.9935818852221443,2.1925925204995282,0.9957212568147629,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6577,[1. 0. 0. 1. 0. 0. 0. 0.],31.966049146991086,0.9935818852221456,2.1925925204996184,0.9957212568147638,"{'omega': 0.0, 'delta': 2.0, 'phase': 0.0}",32
6578,[1. 0. 0. 1. 0. 0. 0. 0.],30.807188095719614,0.995794772025125,2.376210455146344,0.9971965146834166,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",32
6579,[1. 0. 0. 1. 0. 0. 0. 0.],29.885403769466674,0.9958443489200178,2.381360924156198,0.9972295659466784,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6580,[1. 0. 0. 1. 0. 0. 0. 0.],29.73564138318742,0.9956736927353071,2.3638826391683687,0.9971157951568714,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6581,[1. 0. 0. 1. 0. 0. 0. 0.],23.738966810567298,0.9992047129592253,3.0994760943307154,0.9994698086394834,"{'omega': 2.0, 'delta': -2.0, 'phase': -3.141592653589793}",11
6582,[1. 0. 0. 1. 0. 0. 0. 0.],28.890389896227813,0.9797748149923942,1.694107497037577,0.9865165433282628,"{'omega': 0.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
6583,[1. 0. 0. 1. 0. 0. 0. 0.],29.62621957489855,0.989705756970438,1.9874055830110682,0.9931371713136254,"{'omega': 2.0, 'delta': 0.0, 'phase': -3.141592653589793}",32
6584,[1. 0. 0. 1. 0. 0. 0. 0.],30.0812201582167,0.9957947720251246,2.3762104551462984,0.9971965146834164,"{'omega': -2.0, 'delta': 2.0, 'phase': 3.141592653589793}",32
