episode,total_reward,fidelity,log_infidelity,avg_fidelity,control_pulse_params,time_step
47,3.5043184997349175,0.16433382277089412,0.07796717512135115,0.4428892151805961,"{'omega': -0.7279924, 'delta': 0.15193051}",10
48,2.174324022102835,0.0018772422660587522,0.0008160421516260504,0.3345848281773725,"{'omega': -2.9216993, 'delta': -3.1503348}",10
49,1.6000466947448213,0.790272202440453,0.6783440038377255,0.8601814682936354,"{'omega': -3.879564, 'delta': -3.6686227}",10
50,0.9051272433784858,0.026079361069326262,0.011476430676520537,0.3507195740462175,"{'omega': -2.0657942, 'delta': -0.50876236}",10
51,3.2804987899052946,0.02531820376173372,0.011137145012708974,0.35021213584115585,"{'omega': -3.193401, 'delta': -1.8616719}",10
52,4.903434162140409,0.41588242575809614,0.23349972702265134,0.6105882838387308,"{'omega': -0.26032567, 'delta': 1.3823818}",10
53,5.544421207082624,0.24537111704285136,0.12226657646227447,0.49691407802856763,"{'omega': -1.293638, 'delta': 5.527598}",10
54,5.896150928176314,0.05171779156957409,0.0230623975510336,0.36781186104638275,"{'omega': 0.47680244, 'delta': 2.6440372}",10
55,5.049158541380525,0.554997211440806,0.35163726755372926,0.7033314742938707,"{'omega': 1.0161997, 'delta': 0.14599988}",10
56,4.161488914297919,0.8075583455217721,0.7157009179943951,0.8717055636811814,"{'omega': -0.07020408, 'delta': 0.6627462}",10
57,1.437275125599594,0.24200681778472125,0.12033470062071591,0.49467121185648083,"{'omega': 0.09988797, 'delta': 2.0409143}",10
58,4.249922839193084,0.3529380365624422,0.18905412877413616,0.5686253577082948,"{'omega': -0.7749746, 'delta': 3.3072472}",10
59,5.098204660146833,0.8092005625443316,0.7194229100840159,0.8728003750295544,"{'omega': 2.1481333, 'delta': 1.728328}",10
60,2.760148967598608,0.0038543922191193554,0.0016771755985451457,0.3359029281460795,"{'omega': -0.49203205, 'delta': 2.6069171}",10
61,4.2889810837432005,0.6206442056435014,0.42095327804822036,0.7470961370956676,"{'omega': 0.5322526, 'delta': 0.72866637}",10
62,4.7244480036957714,0.9744218229846339,1.5921304113968295,0.9829478819897558,"{'omega': 1.0302621, 'delta': 0.0007442534}",10
63,3.3427305275211356,0.0787316605817574,0.035613853674148016,0.38582110705450495,"{'omega': 0.17658567, 'delta': 1.5293558}",10
64,3.939986479690114,0.0036546910099834917,0.0015901196097649717,0.3357697940066557,"{'omega': -2.430987, 'delta': 3.9817061}",10
65,2.8422005537627553,0.685326624902457,0.5021400017241688,0.7902177499349713,"{'omega': 0.22365615, 'delta': 5.1233397}",10
66,2.0959549215082527,0.990475360410405,2.0211514489553855,0.9936502402736034,"{'omega': 0.6257107, 'delta': 4.6338353}",10
67,2.780398780119692,0.7154535794157522,0.5458468731738675,0.8103023862771681,"{'omega': 2.4656863, 'delta': 2.2553372}",10
68,4.39174505021231,0.24435186329476796,0.12168038420761768,0.49623457552984535,"{'omega': 0.78199375, 'delta': 2.1729174}",10
69,2.8550855827999118,0.3382665191985548,0.17931689141131182,0.5588443461323699,"{'omega': -1.8090497, 'delta': 4.246066}",10
70,4.238990176975956,0.07347346057800853,0.03314213623774638,0.382315640385339,"{'omega': 0.739938, 'delta': 1.0163605}",10
71,4.06569441478511,0.0001789471439471064,7.772271150459955e-05,0.33345263142929804,"{'omega': 1.4588856, 'delta': 1.3462013}",10
72,5.300368064458142,0.05569261555033744,0.024886614133386845,0.37046174370022494,"{'omega': 2.1060486, 'delta': 0.6390803}",10
73,4.271470684049861,0.9278386553923048,1.1416953830290058,0.9518924369282032,"{'omega': -0.70634604, 'delta': 0.41558975}",10
74,2.430404106199619,0.2874677108871966,0.14719545038502618,0.5249784739247977,"{'omega': 1.0258902, 'delta': 1.2954125}",10
75,3.629707515640918,0.7134226014621993,0.5427580640341813,0.8089484009747995,"{'omega': -0.53436124, 'delta': 0.8703215}",10
76,5.984627246132949,0.7134155380993383,0.5427473599740332,0.8089436920662255,"{'omega': 1.4223546, 'delta': 0.97213817}",10
77,4.880044706635443,0.642821016659479,0.447114103220687,0.761880677772986,"{'omega': 0.67920905, 'delta': 1.5604146}",10
78,5.385739184799413,0.9270484450314382,1.1369654466482724,0.9513656300209589,"{'omega': 1.0960432, 'delta': 1.2655573}",10
79,5.80078617890426,0.8264679448152555,0.760620289726258,0.8843119632101702,"{'omega': -0.8700714, 'delta': 2.6104798}",10
80,2.795408426750613,0.2280758164970352,0.11242535290679728,0.48538387766469016,"{'omega': 0.44457957, 'delta': 3.8401914}",10
81,5.060370382066829,0.5310806866818228,0.3289018796629883,0.6873871244545485,"{'omega': 1.327869, 'delta': 2.4349687}",10
82,5.87496016786553,0.04340072468426303,0.019269952469381617,0.3622671497895087,"{'omega': -0.07452046, 'delta': 2.6809008}",10
83,6.734529629245969,0.48171346233382306,0.285430071679906,0.654475641555882,"{'omega': -0.01123929, 'delta': 2.4089658}",10
84,5.224037137886455,0.6223160378119695,0.42287145647806224,0.7482106918746464,"{'omega': 0.33967915, 'delta': 0.8935391}",10
85,4.3544257981967185,0.026454409191450295,0.0116437058050059,0.3509696061276335,"{'omega': -0.76867056, 'delta': 5.345041}",10
86,2.6516702120597757,0.06313962053254077,0.028325127303202736,0.3754264136883605,"{'omega': -3.940895, 'delta': 2.2767186}",10
87,4.808623973849054,0.8225985230492114,0.7510427687832811,0.8817323486994743,"{'omega': 0.11816326, 'delta': -1.5738443}",10
88,5.852812363329106,0.9578161063169566,1.3748533362367514,0.9718774042113044,"{'omega': 1.1971925, 'delta': 0.5427183}",10
89,5.4187514447116865,0.6786870151037789,0.4930717233908152,0.7857913434025193,"{'omega': 0.12532431, 'delta': 0.90990627}",10
90,4.225955485011697,0.9475205507222859,1.280010731119149,0.9650137004815239,"{'omega': 0.36996818, 'delta': 0.33726543}",10
91,5.434263057872209,0.18209216643214526,0.08729563230430892,0.45472811095476356,"{'omega': -1.7736146, 'delta': 2.1998196}",10
92,4.952050867010468,0.00221013719514895,0.0009609126540822281,0.3348067581300993,"{'omega': -2.7200677, 'delta': -0.8129262}",10
93,4.631934078990521,0.27924008052266175,0.14220937190940164,0.5194933870151078,"{'omega': -2.3167386, 'delta': 3.2138395}",10
94,4.162703034314114,0.008686108275201504,0.003788807816276926,0.3391240721834677,"{'omega': -3.7209725, 'delta': 4.3430214}",10
95,5.537173674620635,0.7554514827024162,0.6116349659706063,0.8369676551349441,"{'omega': -0.94494903, 'delta': 0.7182269}",10
96,4.8246368056364375,0.5860018039555457,0.38300155126955027,0.7240012026370305,"{'omega': -0.6057071, 'delta': -1.4506266}",10
97,3.9878896279062976,0.6961435085434146,0.517331481141051,0.7974290056956098,"{'omega': -0.29417223, 'delta': 0.66244984}",10
98,4.875548284231227,0.4923298285656647,0.2944183531643064,0.6615532190437765,"{'omega': 0.0509395, 'delta': 1.1825517}",10
99,4.328153682144194,0.7322418554081047,0.5722573100478494,0.8214945702720698,"{'omega': -4.988228, 'delta': 4.69534}",10
100,3.7964963654925863,0.5462315018664734,0.3431656573308923,0.6974876679109823,"{'omega': -2.8686109, 'delta': 5.415753}",10
101,3.7657330406629494,0.6057641427439503,0.40424387751922647,0.7371760951626335,"{'omega': -2.7274742, 'delta': 6.757862}",10
102,4.810367210015946,0.08140079894020343,0.036873936640142616,0.38760053262680233,"{'omega': -2.842953, 'delta': 1.0052779}",10
103,4.469528809057556,0.19044092468558338,0.09175145432635233,0.4602939497903889,"{'omega': -1.7191188, 'delta': 1.8973697}",10
104,4.999230411978298,0.7923234659396425,0.682612572814152,0.861548977293095,"{'omega': -1.0858321, 'delta': 2.4332845}",10
105,7.13588593665395,0.738049648189808,0.5817810139401332,0.8253664321265387,"{'omega': 1.97756, 'delta': 1.1242473}",10
106,4.968703252267469,0.030271939813404033,0.013350037402236926,0.35351462654226934,"{'omega': 0.4296608, 'delta': 0.87451845}",10
107,4.557640451813629,0.16943962697983664,0.08062879341542556,0.4462930846532244,"{'omega': -4.4030905, 'delta': 2.4991853}",10
108,4.029492082022193,0.011595666279507042,0.005065359074521058,0.3410637775196714,"{'omega': -2.3776755, 'delta': 0.6217413}",10
109,3.325723072838973,0.5436026291169611,0.34065686603795364,0.6957350860779741,"{'omega': 0.3898985, 'delta': 0.883053}",10
110,2.7559444374502537,0.7394992103653435,0.5841909559212541,0.826332806910229,"{'omega': 1.077493, 'delta': 1.5904595}",10
111,3.8233858781764676,0.0031928933726343587,0.0013888744188062538,0.3354619289150896,"{'omega': -3.4888425, 'delta': 1.6135303}",10
112,3.928300140326024,0.5196165296189444,0.3184119447449876,0.6797443530792963,"{'omega': -3.17238, 'delta': 3.1245499}",10
113,3.2658335946085164,0.15195286481553447,0.07158000861401616,0.43463524321035635,"{'omega': -2.5040727, 'delta': 0.927038}",10
114,4.426897346703242,0.4855651742722708,0.2886696386269462,0.6570434495148473,"{'omega': -0.6891099, 'delta': 0.23431706}",10
115,3.5899075711232613,0.00679578322609003,0.0029614452614996857,0.33786385548406,"{'omega': -5.1696815, 'delta': 4.3356485}",10
116,2.582854653974002,0.10186398744001185,0.046657889355700276,0.4012426582933412,"{'omega': -0.63702166, 'delta': 0.5808575}",10
117,4.944353075469568,0.7709070100060776,0.6399881995645745,0.8472713400040517,"{'omega': -1.4470764, 'delta': 4.1375856}",10
118,3.3364218811589823,0.27292397216827424,0.1384201740908717,0.5152826481121828,"{'omega': -1.7024916, 'delta': 2.0369377}",10
119,5.500171840546431,0.0597532330693407,0.026758151238813248,0.3731688220462271,"{'omega': -1.3027997, 'delta': 4.7096453}",10
120,5.169033901930538,0.8850570399182546,0.9395176228399167,0.9233713599455031,"{'omega': -1.8749852, 'delta': 4.817736}",10
121,3.437041440908406,0.31353733421574986,0.16338307748737163,0.5423582228105,"{'omega': 0.72427547, 'delta': 5.2602153}",10
122,5.716453123128343,0.6674633002915966,0.47816041772536877,0.7783088668610644,"{'omega': 1.9824003, 'delta': 0.63549733}",10
123,5.398453982129426,0.16199057561127556,0.07675109719668867,0.4413270504075171,"{'omega': 0.18659055, 'delta': 6.537381}",10
124,4.700277926723516,0.27698313146579545,0.1408515701662401,0.5179887543105303,"{'omega': 1.8833977, 'delta': 2.9209058}",10
125,4.298003225753734,0.3147991557329703,0.16418211059227386,0.5431994371553136,"{'omega': -0.71492106, 'delta': 1.1827507}",10
126,15.567965933078927,0.999755742073709,3.6121513343088996,0.9998371613824727,"{'omega': 0.3799343, 'delta': 2.3611317}",2
127,5.907407810123572,0.4107593533490902,0.22970730255015892,0.6071729022327268,"{'omega': -1.3818717, 'delta': 5.400509}",10
128,2.230908793203304,0.7176245826299577,0.54917311415437,0.8117497217533051,"{'omega': 1.1077055, 'delta': 0.6041374}",10
129,3.3136432271893734,0.946233883517421,1.269491331406383,0.9641559223449473,"{'omega': -1.3276963, 'delta': 1.8588428}",10
130,1.8031678259600554,0.03348292022027097,0.014790466944742606,0.35565528014684733,"{'omega': -1.7096448, 'delta': 2.5390785}",10
131,1.9929846376281946,0.07045187841330838,0.03172812240784936,0.3803012522755389,"{'omega': -3.3177137, 'delta': 1.4580572}",10
132,3.3068317873975346,0.2767863825251189,0.14073340507345594,0.5178575883500792,"{'omega': -2.2141514, 'delta': -0.24082828}",10
133,3.3023539332211547,0.6960552875208019,0.5172054073414946,0.7973701916805346,"{'omega': -2.7506223, 'delta': 4.6891236}",10
134,4.347070025416371,0.6405441576804758,0.44435445330571866,0.7603627717869839,"{'omega': -1.4360894, 'delta': 2.60262}",10
135,5.536272618074508,0.97710324060255,1.640225979467733,0.9847354937350333,"{'omega': -2.2971992, 'delta': -0.838865}",10
136,3.8420717104057434,0.67331524872522,0.4858711366962034,0.7822101658168134,"{'omega': -1.3854959, 'delta': 6.044748}",10
137,4.175395166606366,0.11290660062728212,0.05203065221253415,0.4086044004181881,"{'omega': 0.72157097, 'delta': 0.7242311}",10
138,5.961844154131573,0.9397212736212841,1.2198359324114727,0.9598141824141894,"{'omega': 0.6479691, 'delta': 0.4522943}",10
139,13.58646002982508,0.9992450456451732,3.1220793053855473,0.9994966970967821,"{'omega': 0.13371474, 'delta': 2.6678185}",2
140,2.701065609362393,0.06298329923271997,0.028252668465011392,0.37532219948847995,"{'omega': 2.3141212, 'delta': 0.51017374}",10
141,3.47136485280083,0.947510039217872,1.2799237517148423,0.9650066928119146,"{'omega': -0.10234464, 'delta': 0.33219925}",10
142,6.599309977506108,0.09643712899498316,0.04404162331269267,0.3976247526633221,"{'omega': -1.5916145, 'delta': 5.8460774}",10
143,1.693140284159126,0.16690412425835532,0.07930501550856899,0.4446027495055702,"{'omega': 0.32326543, 'delta': 4.1963654}",10
144,3.649047230089563,0.888637254743474,0.9532600715996664,0.9257581698289826,"{'omega': -0.8640164, 'delta': 0.015895903}",10
145,2.8431138563366636,0.5389723219961122,0.33627300076322353,0.6926482146640748,"{'omega': -3.8866007, 'delta': 5.7407103}",10
146,6.434904722220987,0.947258196866397,1.2778450266550678,0.9648387979109314,"{'omega': 1.3635665, 'delta': 1.6106044}",10
147,4.102141894216172,0.39040106470098307,0.2149558001890688,0.5936007098006554,"{'omega': -4.326795, 'delta': 2.7821574}",10
148,3.067612667966105,0.2066738321614563,0.10054822028781565,0.47111588810763755,"{'omega': -6.2801743, 'delta': 2.8780684}",10
149,2.613021945564289,0.33738817305430024,0.17874081667105948,0.5582587820362002,"{'omega': -3.970135, 'delta': 2.43612}",10
150,2.7623211557571388,0.0011247218551674746,0.0004887353926137568,0.33408314790344495,"{'omega': -0.8196161, 'delta': 5.6513157}",10
151,2.4085887170242413,0.14265666591618223,0.0668452244735995,0.4284377772774548,"{'omega': -1.9429659, 'delta': 3.9661818}",10
152,3.0610444051414984,0.35382028125057824,0.1896466770417375,0.5692135208337188,"{'omega': -2.6373308, 'delta': 2.2984262}",10
153,3.735423631654035,0.6860645460536082,0.5031596349727836,0.790709697369072,"{'omega': -0.741305, 'delta': 3.231329}",10
154,4.962522031548045,0.2033279346375425,0.0987204107390806,0.4688852897583617,"{'omega': -2.5158403, 'delta': 3.6501012}",10
155,4.058746849596763,0.8531845093878326,0.8332281192669374,0.902123006258555,"{'omega': -0.27868107, 'delta': 3.8593698}",10
156,4.828457414387548,0.6213947049315242,0.42181331640777575,0.7475964699543495,"{'omega': -4.173368, 'delta': 6.4777546}",10
157,4.509197631979331,0.6068839040336531,0.4054791738185417,0.737922602689102,"{'omega': -6.933844, 'delta': 5.312747}",10
158,4.299250903068634,0.5329855744494899,0.33066970435845844,0.6886570496329932,"{'omega': -7.5084295, 'delta': 6.8815856}",10
159,5.706722257920483,0.07520155157978366,0.03395290756012009,0.3834677010531891,"{'omega': -6.5720453, 'delta': 4.0921187}",10
160,5.293510921743505,0.9025441381098614,1.0111920333039208,0.9350294254065744,"{'omega': -8.845411, 'delta': 8.717005}",10
161,2.2654160508153125,0.5726067725320417,0.3691723640076958,0.7150711816880279,"{'omega': -1.0110593, 'delta': 1.3033345}",10
162,5.890965479786364,0.7293976987982947,0.567668514482842,0.8195984658655299,"{'omega': -1.2666633, 'delta': -0.5889242}",10
163,3.1187862912369955,0.817518428249266,0.7387809870489714,0.878345618832844,"{'omega': 1.9979542, 'delta': 0.22527054}",10
164,4.608694671733483,0.6960977571658665,0.5172660947641056,0.7973985047772443,"{'omega': -6.5163374, 'delta': 8.375439}",10
165,3.9999107093290873,0.8622947948525178,0.86104964344602,0.9081965299016787,"{'omega': 0.19933939, 'delta': 1.6531652}",10
166,4.098085705883902,0.993707451595304,2.201173435007014,0.9958049677302027,"{'omega': -0.49281552, 'delta': 2.5462108}",10
167,3.25361155790521,0.9530974393956244,1.3288034467093468,0.9687316262637496,"{'omega': 0.08528346, 'delta': 1.2107103}",10
168,3.071967566258596,0.9054805267661791,1.0244787073981356,0.9369870178441193,"{'omega': -5.820936, 'delta': 4.711053}",10
169,2.7959014429972555,0.9149174065110612,1.0701592803963857,0.9432782710073742,"{'omega': -2.210536, 'delta': -0.18232548}",10
170,4.9486483332699684,0.05723957530860102,0.02559865663019799,0.37149305020573403,"{'omega': -4.4369135, 'delta': 3.2924542}",10
171,5.704328546371889,0.13807386830663868,0.06452995224094625,0.4253825788710925,"{'omega': -7.600396, 'delta': 5.6427355}",10
172,4.3786391307969375,0.5025788687544827,0.3032757691497369,0.6683859125029885,"{'omega': -4.7584543, 'delta': 4.303279}",10
173,5.384714800826504,0.015336762718569485,0.00671227630196932,0.34355784181237964,"{'omega': -6.8734083, 'delta': 2.9358525}",10
174,4.854555861080589,0.45648652089229963,0.2647896809622195,0.6376576805948665,"{'omega': 0.33687267, 'delta': 2.2117672}",10
175,12.55738929493982,0.9993123722269934,3.162646590652941,0.9995415814846623,"{'omega': -0.09137237, 'delta': 2.8507612}",3
176,3.0083812743782,0.8923707360074093,0.9680696295752673,0.9282471573382729,"{'omega': -1.0837513, 'delta': 1.3184037}",10
177,1.5882931903070103,0.29858612974472915,0.15402565032254148,0.5323907531631528,"{'omega': -6.384264, 'delta': 2.2183433}",10
178,1.5846086256494896,0.5296686774001205,0.3275960976321683,0.6864457849334137,"{'omega': -6.3924766, 'delta': 3.458397}",10
179,2.4789384260537,0.5938116103350403,0.3912724944627335,0.7292077402233602,"{'omega': 1.592977, 'delta': 0.7641227}",10
180,3.0744488079904633,0.1591972302912614,0.07530586635750158,0.43946482019417427,"{'omega': 0.9169514, 'delta': 0.67274725}",10
181,2.6539167315464853,0.8437703077341386,0.8062364226882803,0.8958468718227591,"{'omega': -0.4951654, 'delta': 1.5729322}",10
182,3.3532053058610534,0.8765152886570792,0.9083868091283979,0.9176768591047194,"{'omega': 0.12029767, 'delta': 1.3702319}",10
183,3.8997807467879033,0.4644402433084761,0.2711920644147671,0.6429601622056508,"{'omega': 0.08735329, 'delta': 1.8998919}",10
184,2.240949714534428,0.06224586029713901,0.027911009985940274,0.37483057353142596,"{'omega': 0.7654248, 'delta': 0.5698709}",10
185,2.989153463391465,0.04826331820319378,0.021483191805557675,0.3655088788021292,"{'omega': -2.2744098, 'delta': 3.951809}",10
186,2.767804875453137,0.017899085518673523,0.007843884564746042,0.345266057012449,"{'omega': -3.102062, 'delta': 3.7313435}",10
187,4.508716964928833,0.05671032146214207,0.025354917579275785,0.3711402143080947,"{'omega': 2.3795106, 'delta': 2.5570612}",10
188,1.9100244289431894,0.013516346468182802,0.0059101068028172155,0.3423442309787885,"{'omega': -0.04430318, 'delta': 1.0906656}",10
189,2.2961171614561002,0.16116440391373524,0.07632314847871167,0.4407762692758235,"{'omega': 0.23170108, 'delta': -3.1174207}",10
190,5.874650200430116,0.8393225636430279,0.79404510614688,0.8928817090953519,"{'omega': 0.77299595, 'delta': -0.06763762}",10
191,3.429570655788238,0.6327044462488658,0.434984328918619,0.7551362974992438,"{'omega': -2.878952, 'delta': 0.572446}",10
192,3.728883998690316,0.023463827235964786,0.010311664981498308,0.3489758848239765,"{'omega': 0.082236916, 'delta': 2.2524939}",10
193,4.340403928086837,0.7902670358459779,0.6783333052281024,0.8601780238973186,"{'omega': 0.39519945, 'delta': 0.7754955}",10
194,3.208013649616361,0.5659133489770932,0.36242356932423486,0.710608899318062,"{'omega': -0.08995116, 'delta': 0.8693906}",10
195,3.2182945886407954,0.031797304813012496,0.01403371274738361,0.3545315365420083,"{'omega': 0.9689381, 'delta': 1.210079}",10
196,6.093947853813316,0.8052667682784845,0.7105599286969722,0.8701778455189896,"{'omega': 0.6413071, 'delta': 0.63221407}",10
197,5.226602559506877,0.2324328532731809,0.11488362213432357,0.48828856884878724,"{'omega': -7.4198136, 'delta': 2.7521157}",10
198,3.603563623961419,0.9237899647052511,1.1179878372407979,0.9491933098035007,"{'omega': -1.8292859, 'delta': 1.3354441}",10
199,3.73901022774858,0.357950443718653,0.19243144983001273,0.571966962479102,"{'omega': -0.9052832, 'delta': 0.84243256}",10
200,4.720649071402156,0.032944650295312454,0.014548668229930574,0.3552964335302083,"{'omega': -6.101504, 'delta': 1.9316937}",10
201,4.350473553049909,0.653730961562383,0.46058633905068647,0.769153974374922,"{'omega': 1.3891685, 'delta': -0.106152296}",10
202,5.929334580877481,0.880806902236151,0.9237488930006827,0.9205379348241006,"{'omega': 0.2276602, 'delta': 0.6814261}",10
203,4.569038656384177,0.9192262771389228,1.0927299000236788,0.9461508514259486,"{'omega': -4.7090974, 'delta': 4.030249}",10
204,6.04579862326793,0.5953867832697095,0.3929599350617913,0.7302578555131397,"{'omega': -0.745597, 'delta': 0.40752828}",10
205,7.149682279017116,0.8584530515466785,0.8490994889563779,0.9056353676977856,"{'omega': 0.33480155, 'delta': 0.3732449}",10
206,6.084217751887796,0.6729512851368923,0.4853875530874581,0.7819675234245947,"{'omega': 1.88714, 'delta': -0.45595902}",10
207,6.3158131404711915,0.8844218861608107,0.9371243972196621,0.922947924107207,"{'omega': 0.680616, 'delta': 0.1321989}",10
208,3.6996040497756475,0.7783465498437996,0.6543255042828154,0.8522310332291997,"{'omega': -0.758661, 'delta': -0.7830257}",10
209,2.779125356085726,0.035996230877818516,0.015921268062143324,0.35733082058521237,"{'omega': -6.527415, 'delta': 4.806093}",10
210,2.8705882315962827,0.5622527452400132,0.3587765688226492,0.7081684968266755,"{'omega': -6.902606, 'delta': 3.9466333}",10
211,3.5351286876741357,0.7802425740345658,0.6580564404802642,0.8534950493563772,"{'omega': -0.6928706, 'delta': -0.6275084}",10
212,4.09524555836349,0.9081303468168974,1.0368279231256636,0.9387535645445982,"{'omega': -7.8354497, 'delta': 7.021102}",10
213,3.431008004091196,0.28799015682226226,0.14751400241900456,0.5253267712148415,"{'omega': -6.3311152, 'delta': 4.428056}",10
