0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
"[0.0392566646845397, 0.07851063140576553, 0.05679745175244171, 0.05888297355432415, 0.08466719038753506, 0.09886781942359146, 0.14266860200614, 0.0799967727671962, 0.02482702976086578, 0.0]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 0.37033635421255545, 0.5153651401940192, 0.609561885431591, 0.17966246366985658, 0.0630347797988105, 0.0]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 0.37033635421255545, 0.40789556317642606, 0.20324080220250595, 0.08238621733726355, 0.016927461130697086, 0.0]","[0.009610351159319321, 0.07851063140576553, 0.12639758432524004, 0.25610466139520505, 0.2022823587708974, 0.25364764053408634, 0.16056828686290042, 0.14049420645398664, 0.058803781525939514, 0.0]","[0.0392566646845397, 0.07851063140576553, 0.06628020394222303]","[0.009610351159319321, 0.07851063140576553, 0.20433962130088992, 0.3897816280122601, 0.661076588417947, 1.0494359667478415, 0.38017178066753515, 0.12369801768548969, 0.06080142824852028, 0.0]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[-0.0, 0.03140478114831848, 0.11398320228843545, 0.23376420095161893, 0.37033635421255545, 0.40789556317642606, 0.19336965552982435, 0.26241702724961075, 0.1319200791810826, 0.0]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[-0.0, 0.03140478114831848, 0.11398320228843545, 0.23376420095161893, 0.37033635421255545]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.009610351159319321, 0.07851063140576553, 0.20433962130088992, 0.3897816280122601, 0.661076588417947, 0.5248340544992217, 0.19320151512283723, 0.05777023343050743, 0.00965506077662039, 0.0]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]"
