0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
"[0.009610351159319321, 0.03369636827915932, 0.007474717568359471, 0.02527227620936946, 0.005339083977399623, 0.003858551847696013, 2.9379401521513928e-05, 0.007075773988025355, 0.0031989126871959845, 0.0]","[0.009610351159319321, 0.008542534363839397, 0.007474717568359471, -0.0, 0.005339083977399623, 0.01684818413957966, 0.003203450386439774, 0.0012371030572768654, 0.0002154376554790963, 0.0]","[-0.0, -0.0, 0.0067524657334680225, 0.020354745451721428, 0.016962287876434525, 6.277913134143946e-05, 4.7084348506079605e-05, 8.450184735606064e-05, 0.0014418661992610228, 0.0]","[0.009610351159319321, 0.008542534363839397, 0.0294843222442644, 0.025272276209369487, 0.021060230174474573, 0.03686152543672831, 0.04672707653780528, 0.01843076271836414, 0.00921538135918207, 0.0]","[0.009610351159319321, -0.0, 0.007474717568359471, 0.025272276209369487, 0.04607690679591039, 0.03686152543672831, 0.012636138104684731, 0.008424092069789817, 0.004212046034894909, 0.0]","[0.009610351159319321, 0.03369636827915932, 0.06961309690157451, 0.10618103830317367, 0.13268940911995442, 0.10615152729596354, 0.07961364547197267, 0.06906542924758824, 0.03453271462379412, 0.0]","[0.009610351159319321, 0.03369636827915932, 0.06450766951427454, 0.05529228815509246, 0.04607690679591039, 0.0623027687170737, 0.04672707653780528, 0.027642738218780803, 0.02439418474887601, 0.0]","[0.009610351159319321, -0.0, 0.007474717568359471, 0.006197615768818106, 0.019645378473439556, 0.06934023782450797, 0.07863670165608788, 0.03467011891225398, 0.026212233885362618, 0.0]","[0.009610351159319321, 0.008542534363839397, 0.0294843222442644, 0.10160062846504207, 0.2008038431569395, 0.30445504116744937, 0.22834128087558705, 0.2067313236121779, 0.07324392894510821, 0.0]","[0.009610351159319321, 0.03369636827915932, 0.11853406654254908, 0.2409646117883274, 0.3805688014593117, 0.30445504116744937, 0.1948908140061302, 0.21838822782884493, 0.10919411391442246, 0.0]","[0.009610351159319321, 0.07851063140576553, 0.20433962130088992, 0.3897816280122601, 0.3248180233435501, 0.30445504116744926, 0.41089111563130376, 0.2851508683865121, 0.14257543419325605, 0.0]","[-0.0, 0.03140478114831848, 0.11398320228843545, 0.23376420095161893, 0.19480350079301578]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 0.37033635421255545]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 0.37033635421255545]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.009610351159319321, 0.07851063140576553, 0.20433962130088992, 0.3897816280122601, 0.661076588417947, 0.25985441867484027, 0.3966459530507683, 0.25768257009700957, 0.06351450838389605, 0.0]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.11398320228843545, 0.23376420095161893, 0.37033635421255545]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]","[0.0392566646845397, 0.14737928151083457, 0.32337114231824465, 0.6127300953748306, 16.290006393065227]"
