,loss_grape_h_adam,fid_grape_h_adam,inf_grape_h_adam
0,3.557861804962158,0.012217912822961807,-0.005338865332305431
1,3.552272319793701,0.012528788298368454,-0.005475551821291447
2,3.546682119369507,0.012843504548072815,-0.005613985937088728
3,3.5410959720611572,0.013162069953978062,-0.005754169076681137
4,3.5355093479156494,0.01348445937037468,-0.005896077025681734
5,3.529923677444458,0.013810739852488041,-0.006039737723767757
6,3.524339437484741,0.014140807092189789,-0.006185099482536316
7,3.518756628036499,0.014474742114543915,-0.006332244258373976
8,3.5131731033325195,0.014812501147389412,-0.0064811198972165585
9,3.5075910091400146,0.015154080465435982,-0.006631702650338411
10,3.5020108222961426,0.015499506145715714,-0.006784073077142239
11,3.496433734893799,0.01584872044622898,-0.006938127800822258
12,3.4908547401428223,0.01620176061987877,-0.007093947380781174
13,3.485278606414795,0.01655861735343933,-0.007251534145325422
14,3.4797027111053467,0.016919266432523727,-0.007410810329020023
15,3.4741311073303223,0.017283745110034943,-0.007571856956928968
16,3.468557119369507,0.01765199564397335,-0.007734623737633228
17,3.462984800338745,0.018024034798145294,-0.007899138145148754
18,3.457415819168091,0.018399877473711967,-0.008065403439104557
19,3.451846122741699,0.018779508769512177,-0.008233394473791122
20,3.446279764175415,0.01916291005909443,-0.008403112180531025
21,3.4407129287719727,0.019550101831555367,-0.008574587292969227
22,3.435148000717163,0.01994103565812111,-0.008747792802751064
23,3.4295856952667236,0.0203357245773077,-0.008922732435166836
24,3.424025058746338,0.020734230056405067,-0.009099435061216354
25,3.418464183807373,0.021136432886123657,-0.009277822449803352
26,3.412904977798462,0.02154240384697914,-0.009458002634346485
27,3.407350540161133,0.021952126175165176,-0.00963989831507206
28,3.40179443359375,0.022365601733326912,-0.009823538362979889
29,3.3962419033050537,0.02278278023004532,-0.010008898563683033
30,3.3906896114349365,0.023203706368803978,-0.010196007788181305
31,3.3851399421691895,0.023628346621990204,-0.01038484089076519
32,3.3795905113220215,0.024056727066636086,-0.010575427673757076
33,3.3740451335906982,0.024488775059580803,-0.01076771691441536
34,3.368499279022217,0.024924563243985176,-0.010961789637804031
35,3.3629565238952637,0.025364061817526817,-0.011157569475471973
36,3.357415199279785,0.02580723911523819,-0.011355112306773663
37,3.351874589920044,0.02625413052737713,-0.01155436597764492
38,3.3463361263275146,0.026704682037234306,-0.011755360290408134
39,3.340801477432251,0.027158917859196663,-0.011958097107708454
40,3.3352651596069336,0.02761685661971569,-0.012162579223513603
41,3.329735517501831,0.02807842567563057,-0.012368782423436642
42,3.324205160140991,0.028543706983327866,-0.012576735578477383
43,3.3186776638031006,0.02901262417435646,-0.012786414474248886
44,3.31315016746521,0.029485167935490608,-0.012997821904718876
45,3.307626485824585,0.029961369931697845,-0.013210960663855076
46,3.3021042346954346,0.030441218987107277,-0.013425858691334724
47,3.296581745147705,0.030924711376428604,-0.013642492704093456
48,3.291064977645874,0.031411830335855484,-0.013860838487744331
49,3.2855477333068848,0.031902581453323364,-0.014080924913287163
50,3.280033588409424,0.03239690139889717,-0.014302754774689674
51,3.2745227813720703,0.03289487957954407,-0.014526303857564926
52,3.269012689590454,0.03339644521474838,-0.014751601964235306
53,3.2635040283203125,0.033901624381542206,-0.014978651888668537
54,3.257999897003174,0.03441033139824867,-0.015207401476800442
55,3.252495527267456,0.03492273762822151,-0.015437908470630646
56,3.24699330329895,0.03543867543339729,-0.01567014679312706
57,3.2414939403533936,0.03595814108848572,-0.015904121100902557
58,3.2359957695007324,0.036481186747550964,-0.016139807179570198
59,3.2305023670196533,0.037007831037044525,-0.01637723483145237
60,3.2250113487243652,0.03753802180290222,-0.01661643199622631
61,3.2195186614990234,0.038071759045124054,-0.016857322305440903
62,3.21403169631958,0.03860898315906525,-0.017099933698773384
63,3.2085466384887695,0.03914983198046684,-0.01734432391822338
64,3.2030646800994873,0.0396941676735878,-0.017590442672371864
65,3.197582483291626,0.040242038667201996,-0.017838265746831894
66,3.192103624343872,0.040793415158987045,-0.018087850883603096
67,3.1866273880004883,0.041348256170749664,-0.018339144065976143
68,3.1811561584472656,0.04190666228532791,-0.01859217695891857
69,3.175684928894043,0.04246854409575462,-0.01884695142507553
70,3.170215606689453,0.04303394630551338,-0.01910347305238247
71,3.1647486686706543,0.04360276833176613,-0.01936168782413006
72,3.1592843532562256,0.04417513683438301,-0.019621681421995163
73,3.153822422027588,0.04475092515349388,-0.019883375614881516
74,3.148364305496216,0.04533015936613083,-0.020146800205111504
75,3.1429080963134766,0.04591287672519684,-0.020411958917975426
76,3.1374545097351074,0.04649898037314415,-0.020678825676441193
77,3.132002830505371,0.04708864167332649,-0.020947488024830818
78,3.126553773880005,0.04768165946006775,-0.021217865869402885
79,3.121107578277588,0.04827812686562538,-0.021489961072802544
80,3.11566424369812,0.048877984285354614,-0.021763751283288002
81,3.110224485397339,0.0494813472032547,-0.022039350122213364
82,3.1047866344451904,0.050088003277778625,-0.022316619753837585
83,3.0993499755859375,0.05069809406995773,-0.02259565144777298
84,3.0939176082611084,0.05131158232688904,-0.02287641540169716
85,3.0884881019592285,0.05192842707037926,-0.023158863186836243
86,3.0830588340759277,0.05254869535565376,-0.023443106561899185
87,3.0776336193084717,0.053172290325164795,-0.02372904121875763
88,3.0722134113311768,0.05379924178123474,-0.024016721174120903
89,3.0667943954467773,0.054429542273283005,-0.024306099861860275
90,3.061377763748169,0.05506329610943794,-0.02459728717803955
91,3.055964231491089,0.05570024251937866,-0.024890121072530746
92,3.0505528450012207,0.056340575218200684,-0.025184718891978264
93,3.0451443195343018,0.05698418617248535,-0.025481024757027626
94,3.0397398471832275,0.05763119459152222,-0.02577909827232361
95,3.0343379974365234,0.05828143656253815,-0.026078861206769943
96,3.0289390087127686,0.05893506854772568,-0.026380399242043495
97,3.023541212081909,0.0595918633043766,-0.026683634147047997
98,3.018148422241211,0.06025206297636032,-0.026988621801137924
99,3.01275634765625,0.060915496200323105,-0.027295313775539398
100,3.007371187210083,0.06158218905329704,-0.027603765949606895
101,3.001985788345337,0.06225211173295975,-0.027913901954889297
102,2.996603488922119,0.06292534619569778,-0.02822580561041832
103,2.991224527359009,0.06360176205635071,-0.028539398685097694
104,2.9858481884002686,0.06428146362304688,-0.028854766860604286
105,2.980475902557373,0.06496436893939972,-0.029171831905841827
106,2.9751060009002686,0.06565053015947342,-0.029490653425455093
107,2.969738245010376,0.06633979827165604,-0.029811149463057518
108,2.9643750190734863,0.06703236699104309,-0.030133409425616264
109,2.959015369415283,0.06772815436124802,-0.03045743517577648
110,2.953657388687134,0.06842705607414246,-0.030783146619796753
111,2.948303461074829,0.06912919133901596,-0.031110577285289764
112,2.9429521560668945,0.06983446329832077,-0.03143975883722305
113,2.937602996826172,0.07054290175437927,-0.03177066519856453
114,2.9322588443756104,0.0712544322013855,-0.032103244215250015
115,2.92691707611084,0.0719691663980484,-0.03243758901953697
116,2.9215781688690186,0.072687067091465,-0.0327736921608448
117,2.916243314743042,0.07340805232524872,-0.033111486583948135
118,2.9109106063842773,0.07413213700056076,-0.03345099464058876
119,2.9055821895599365,0.07485941052436829,-0.033792249858379364
120,2.900257110595703,0.07558973133563995,-0.034135233610868454
121,2.8949341773986816,0.07632315158843994,-0.03447994217276573
122,2.889615058898926,0.07705960422754288,-0.034826356917619705
123,2.8842997550964355,0.07779920846223831,-0.03517450764775276
124,2.8789873123168945,0.0785418376326561,-0.03552436828613281
125,2.873677968978882,0.07928755134344101,-0.03587597608566284
126,2.8683719635009766,0.08003630489110947,-0.03622930124402046
127,2.8630707263946533,0.08078814297914505,-0.03658437728881836
128,2.8577709197998047,0.08154299110174179,-0.036941155791282654
129,2.8524749279022217,0.08230079710483551,-0.037299636751413345
130,2.8471827507019043,0.08306172490119934,-0.03765988349914551
131,2.8418946266174316,0.08382555842399597,-0.038021840155124664
132,2.836608409881592,0.08459239453077316,-0.03838548809289932
133,2.8313276767730713,0.0853622555732727,-0.03875087946653366
134,2.8260488510131836,0.08613506704568863,-0.039117999374866486
135,2.8207738399505615,0.08691084384918213,-0.03948681429028511
136,2.8155019283294678,0.0876895859837532,-0.03985736519098282
137,2.8102340698242188,0.08847133070230484,-0.0402296781539917
138,2.8049707412719727,0.08925596624612808,-0.040603674948215485
139,2.7997090816497803,0.09004369378089905,-0.04097944498062134
140,2.7944514751434326,0.09083404392004013,-0.04135682433843613
141,2.789198160171509,0.09162753075361252,-0.04173604026436806
142,2.7839486598968506,0.09242384135723114,-0.042116928845644
143,2.7787024974823,0.093222975730896,-0.042499493807554245
144,2.7734599113464355,0.09402511268854141,-0.04288385063409805
145,2.7682201862335205,0.09483007341623306,-0.043269895017147064
146,2.76298451423645,0.09563790261745453,-0.04365765303373337
147,2.7577524185180664,0.09644865244626999,-0.04404716566205025
148,2.7525248527526855,0.09726224839687347,-0.044438403099775314
149,2.7472987174987793,0.09807861596345901,-0.04483131319284439
150,2.7420783042907715,0.09889785945415497,-0.04522598534822464
151,2.7368619441986084,0.09971983730792999,-0.045622311532497406
152,2.731649160385132,0.10054472833871841,-0.04602044075727463
153,2.7264387607574463,0.10137235373258591,-0.046420227736234665
154,2.721233367919922,0.10220277309417725,-0.04682173952460289
155,2.716031789779663,0.10303595662117004,-0.047224950045347214
