,loss_grape_t_adam,fid_grape_t_adam,inf_grape_t_adam
0,0.06968087702989578,0.9654633402824402,-1.4617196321487427
1,0.06877070665359497,0.9659104943275452,-1.4673793315887451
2,0.06786829978227615,0.966353178024292,-1.4730559587478638
3,0.06697384268045425,0.9667934775352478,-1.4787765741348267
4,0.06608746945858002,0.9672292470932007,-1.484513521194458
5,0.06520920246839523,0.9676610827445984,-1.4902745485305786
6,0.06433930993080139,0.9680892825126648,-1.496063470840454
7,0.0634777769446373,0.9685131907463074,-1.5018713474273682
8,0.06262460350990295,0.9689327478408813,-1.5076971054077148
9,0.06178024038672447,0.9693484306335449,-1.5135473012924194
10,0.060944441705942154,0.9697595238685608,-1.519411325454712
11,0.0601174533367157,0.9701672792434692,-1.5253071784973145
12,0.05929924175143242,0.9705694317817688,-1.5312013626098633
13,0.05849001184105873,0.9709684252738953,-1.5371294021606445
14,0.05768975988030434,0.9713633060455322,-1.5430771112442017
15,0.05689845606684685,0.971752941608429,-1.5490267276763916
16,0.05611623823642731,0.9721387624740601,-1.554999589920044
17,0.05534300208091736,0.9725198745727539,-1.560981273651123
18,0.054579008370637894,0.9728964567184448,-1.5669739246368408
19,0.05382407456636429,0.9732693433761597,-1.5729904174804688
20,0.05307823419570923,0.9736368656158447,-1.5790029764175415
21,0.052341658622026443,0.9740006327629089,-1.5850372314453125
22,0.05161406472325325,0.974359929561615,-1.5910807847976685
23,0.05089564993977547,0.9747147560119629,-1.5971328020095825
24,0.05018625780940056,0.9750639796257019,-1.6031728982925415
25,0.049485914409160614,0.9754098653793335,-1.609239101409912
26,0.04879462346434593,0.9757514595985413,-1.6153143644332886
27,0.04811225086450577,0.9760885834693909,-1.6213947534561157
28,0.047438815236091614,0.9764209985733032,-1.6274745464324951
29,0.04677426069974899,0.9767497777938843,-1.6335729360580444
30,0.04611845687031746,0.9770739078521729,-1.6396700143814087
31,0.0454714410007,0.9773939847946167,-1.6457760334014893
32,0.044832874089479446,0.9777086973190308,-1.6518645286560059
33,0.04420307278633118,0.9780202507972717,-1.6579772233963013
34,0.043581679463386536,0.9783281087875366,-1.6641031503677368
35,0.04296868294477463,0.9786309003829956,-1.6702138185501099
36,0.04236402362585068,0.9789305925369263,-1.6763477325439453
37,0.04176754876971245,0.9792253375053406,-1.6824660301208496
38,0.04117912799119949,0.9795161485671997,-1.6885883808135986
39,0.04059865325689316,0.9798035621643066,-1.6947252750396729
40,0.04002617299556732,0.9800865650177002,-1.7008538246154785
41,0.03946149721741676,0.9803672432899475,-1.7070187330245972
42,0.038904402405023575,0.9806422591209412,-1.71314537525177
43,0.03835490345954895,0.980914294719696,-1.7192918062210083
44,0.037812843918800354,0.981182873249054,-1.7254467010498047
45,0.03727811574935913,0.981447160243988,-1.7315895557403564
