episode,total_reward,fidelity,log_infidelity,avg_fidelity,control_pulse_params,time_step
4322,133.98556777909317,0.9999995783571873,6.375055298269838,0.9999997189047916,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9916986}, {'omega': -2.0, 'delta': -2.0}]",5
4323,100.25675917500219,0.9990063424558124,3.002763265799264,0.9993375616372083,"[{'omega': -2.0, 'delta': -1.7135632}, {'omega': -2.0, 'delta': -1.9964836}, {'omega': -1.9999942, 'delta': -1.9999985}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4324,110.8851290360357,0.999999695408723,6.51628253834211,0.9999997969391486,"[{'omega': -2.0, 'delta': -1.9999999}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9999979}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4325,164.27608794149893,0.9999988180569759,5.9274034582319866,0.9999992120379839,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9872108}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4326,140.0357595161078,0.8162347799696954,0.7357366810794771,0.8774898533131302,"[{'omega': 1.3112767, 'delta': -1.9999939}, {'omega': -2.0, 'delta': 1.995043}, {'omega': -2.0, 'delta': -2.0}, {'omega': -1.9619911, 'delta': -1.999934}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -0.23082231, 'delta': -2.0}, {'omega': 2.0, 'delta': -2.0}, {'omega': -1.9999999, 'delta': 1.9996057}, {'omega': 1.9793097, 'delta': 2.0}]",10
4327,204.16444823397325,0.999996739500188,5.4867158204938855,0.9999978263334587,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -1.9981445, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9803698}, {'omega': -1.9999993, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4328,136.7063502869487,0.9999996975816974,6.519391928490438,0.9999997983877983,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -1.9999726, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4329,146.92883484210748,0.9999998684989267,6.881070702643013,0.9999999123326179,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -1.9958421, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -1.9999999, 'delta': -2.0}, {'omega': -1.9994944, 'delta': -2.0}]",5
4330,139.22419301307355,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
4331,178.38878625077896,0.9999996953880518,6.516253065725479,0.9999997969253679,"[{'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9999983}, {'omega': -2.0, 'delta': -1.9999996}, {'omega': -2.0, 'delta': -2.0}, {'omega': -2.0, 'delta': -2.0}]",5
