step_reward,fidelity,avg_fidelity,log_infidelity,state,U_accumulated,control_pulse_params
0.00949170484871044,0.024287582660275336,0.3495250551068502,0.010678167954799245,"[ 0.97541009  0.          0.          0.97541009 -0.22039774  0.
  0.          0.22039774]","[[0.97541009-0.22039774j 0.        +0.j        ]
 [0.        +0.j         0.97541009+0.22039774j]]","{'omega': 0.0, 'delta': 2.0}"
0.03276035804918267,0.09243123726926368,0.39495415817950913,0.042120460348949146,"[ 0.90284967  0.          0.          0.90284967 -0.42995636  0.
  0.          0.42995636]","[[0.90284967-0.42995636j 0.        +0.j        ]
 [0.        +0.j         0.90284967+0.42995636j]]","{'omega': 0.0, 'delta': 2.0}"
0.06143587572788052,0.19119060667425256,0.46079373778283506,0.09215381359182077,"[ 0.78588726  0.          0.          0.78588726 -0.6183698   0.
  0.          0.6183698 ]","[[0.78588726-0.6183698j 0.        +0.j       ]
 [0.        +0.j        0.78588726+0.6183698j]]","{'omega': 0.0, 'delta': 2.0}"
0.08653162321815791,0.30137668009203933,0.5342511200613596,0.15575692179268424,"[ 0.63027505  0.          0.          0.63027505 -0.77637192  0.
  0.          0.77637192]","[[0.63027505-0.77637192j 0.        +0.j        ]
 [0.        +0.j         0.63027505+0.77637192j]]","{'omega': 0.0, 'delta': 2.0}"
0.09910847446492632,0.4015802305934586,0.6010534870623058,0.22299406754608425,"[ 0.44366602  0.          0.          0.44366602 -0.8961922   0.
  0.          0.8961922 ]","[[0.44366602-0.8961922j 0.        +0.j       ]
 [0.        +0.j        0.44366602+0.8961922j]]","{'omega': 0.0, 'delta': 2.0}"
0.0925463159521664,0.4723316420532601,0.6482210947021735,0.2776389478564992,"[ 0.43275631 -0.19751874  0.19751874  0.43275631 -0.87415491 -0.09778299
 -0.09778299  0.87415491]","[[ 0.43275631-0.87415491j -0.19751874-0.09778299j]
 [ 0.19751874-0.09778299j  0.43275631+0.87415491j]]","{'omega': 2.0, 'delta': 0.0}"
0.08621985806246081,0.5907293146706839,0.7271528764471226,0.38798936128107364,"[ 0.2294531  -0.17111062  0.17111062  0.2294531  -0.94803803 -0.1389112
 -0.1389112   0.94803803]","[[ 0.2294531 -0.94803803j -0.17111062-0.1389112j ]
 [ 0.17111062-0.1389112j   0.2294531 +0.94803803j]]","{'omega': 0.0, 'delta': 2.0}"
0.04137536365442588,0.5757501210144088,0.7171667473429393,0.3723782728898328,"[ 0.19319515 -0.37584847  0.37584847  0.19319515 -0.88701346 -0.18606633
 -0.18606633  0.88701346]","[[ 0.19319515-0.88701346j -0.37584847-0.18606633j]
 [ 0.37584847-0.18606633j  0.19319515+0.88701346j]]","{'omega': 2.0, 'delta': 0.0}"
0.0,0.5757501210144088,0.7171667473429393,0.3723782728898328,"[ 0.19319515 -0.37584847  0.37584847  0.19319515 -0.88701346 -0.18606633
 -0.18606633  0.88701346]","[[ 0.19319515-0.88701346j -0.37584847-0.18606633j]
 [ 0.37584847-0.18606633j  0.19319515+0.88701346j]]","{'omega': 0.0, 'delta': 0.0}"
