episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
5451,138.47086019844016,0.9999997346678805,6.576210173778171,0.9999998231119204,"[{'omega': 1.999991, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999999, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.999521}]",5
5452,171.86999304880823,0.003418582861147231,0.0014872152076037398,0.3356123885740982,"[{'omega': 2.0, 'delta': 1.9452207}, {'omega': 2.0, 'delta': 1.9999363}, {'omega': 2.0, 'delta': -2.0}, {'omega': -1.6347203, 'delta': 1.7849842}, {'omega': 1.7298791, 'delta': -1.9482797}, {'omega': -1.9932973, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.7655398}, {'omega': 1.9992692, 'delta': -1.76679}, {'omega': 1.999977, 'delta': -1.9998282}, {'omega': -1.9992511, 'delta': 1.9999949}]",10
5453,137.85923467179293,0.99999972332503,6.558030128400713,0.9999998155500199,"[{'omega': 2.0, 'delta': 1.999999}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9997845}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.999879}]",5
5454,124.47964775659194,0.7786829942915512,0.6549852141722116,0.8524553295277008,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 1.1704667, 'delta': 2.0}, {'omega': 1.9999981, 'delta': 1.9997475}, {'omega': -1.8700345, 'delta': 2.0}]",5
5455,154.75012666878112,0.8397467646036529,0.7951931936306983,0.8931645097357687,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999999}, {'omega': 2.0, 'delta': -1.7406385}, {'omega': 1.9904392, 'delta': 1.9999846}]",5
5456,71.32841308955713,0.9999996979412243,6.519908542272752,0.9999997986274828,"[{'omega': 1.9999833, 'delta': 2.0}, {'omega': 1.9999851, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5457,137.33712400947462,0.6548092739521427,0.4619408806287399,0.7698728493014285,"[{'omega': 1.9999999, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999993}, {'omega': 2.0, 'delta': 1.9998105}]",3
5458,175.8177703516351,0.9999998564305892,6.842938081918491,0.9999999042870594,"[{'omega': 1.9999999, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9964079}, {'omega': 1.999917, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5459,236.8838460518098,0.9999996963384667,6.517610219456493,0.9999997975589778,"[{'omega': 1.9999939, 'delta': 1.9999931}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5460,94.71872544005885,0.6961560158098028,0.5173493578319359,0.7974373438732019,"[{'omega': 2.0, 'delta': 1.9999995}, {'omega': 2.0, 'delta': 2.0}, {'omega': 0.60381806, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': -1.9999615, 'delta': 1.9967333}, {'omega': -1.9997061, 'delta': 1.9999994}, {'omega': 2.0, 'delta': -0.019668944}, {'omega': 0.01571295, 'delta': -1.9999985}]",8
5461,73.79583049759191,0.0010037360858411988,0.00043613596270516085,0.3340024907238941,"[{'omega': 2.0, 'delta': 1.9997878}, {'omega': 2.0, 'delta': 1.9999968}, {'omega': 2.0, 'delta': -1.5911257}, {'omega': -1.9999999, 'delta': -2.0}, {'omega': -2.0, 'delta': -1.9999987}]",5
5462,100.45576387565578,0.9999997778424367,6.653338896633019,0.9999998518949577,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9939895}]",5
5463,118.76748993188173,0.04457648745263733,0.019804075127266778,0.3630509916350915,"[{'omega': 2.0, 'delta': 0.57233137}, {'omega': 1.9727421, 'delta': 1.9997385}, {'omega': -1.9993545, 'delta': 1.9999962}, {'omega': -1.9998845, 'delta': 2.0}, {'omega': -2.0, 'delta': 0.36592212}]",5
5464,152.39293272306008,0.9953000536827403,2.327907102543228,0.9968667024551602,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 1.9998803, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.3739555}]",5
5465,118.58437200990134,0.3217478440584117,0.1686088170841739,0.5478318960389411,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': -1.8945892}, {'omega': -1.9999993, 'delta': -1.9999976}]",5
