,loss_crab_cnot,fid_crab_cnot,inf_crab_cnot
0,4.0751444620065325,0.2406951766060823,-0.11958384130908573
1,4.07327633023759,0.24092433441547584,-0.11971493094515877
2,4.075157455149632,0.24069363042902228,-0.11958295695347403
3,4.073657551382789,0.24087760098551064,-0.1196881938925515
4,4.076112352595549,0.24057654559321115,-0.11951599402510425
5,4.074384907057883,0.24078835087956638,-0.11963713684273676
6,4.076765597274425,0.2404963685232827,-0.11947014526856939
7,4.075182713003876,0.24069043571112891,-0.11958112969969462
8,4.074844685194911,0.24073191890673634,-0.1196048570645788
9,4.0771538956536615,0.2404488553539262,-0.11944297744341872
10,4.075289089283072,0.24067735387408942,-0.11957364748036514
11,4.075713564213847,0.24062542404504567,-0.11954394723744538
12,4.076040950691624,0.24058519521161473,-0.11952094054461747
13,4.07526234406573,0.2406806562440871,-0.11957553627453356
14,4.0778801683454065,0.24035970998988637,-0.119392009094268
15,4.075042175201435,0.24070775032983446,-0.1195910330769872
16,4.073579897960132,0.2408870762046419,-0.11969361470620499
17,4.0753919262627525,0.240664845412098,-0.11956649332619355
18,4.07486764530635,0.2407291612787099,-0.11960327972912908
19,4.0748728439584205,0.2407284550834224,-0.11960287579346045
20,4.075003893572926,0.2407124675817882,-0.11959373122497707
21,4.075255505096731,0.2406815751454117,-0.11957606184262218
22,4.075044557356783,0.24070742221015573,-0.11959084540151026
23,4.0750922479291445,0.240701582101364,-0.11958750503266945
24,4.075399498705398,0.2406638209602356,-0.1195659074011406
25,4.075224632563694,0.24068540499808086,-0.11957825234402575
26,4.075050044551937,0.24070664887084256,-0.11959040307290712
27,4.07515633851264,0.2406936838280343,-0.11958298749568728
28,4.075252200671271,0.2406818717159874,-0.11957623146709787
29,4.075490124667089,0.240652735095095,-0.119559567001399
30,4.075142828426822,0.24069528268008014,-0.11958390197952232
31,4.074756572163746,0.2407427323157015,-0.11961104228084539
32,4.075838639420016,0.24061012676922316,-0.1195351986491022
33,4.075442641599216,0.24065856750556688,-0.11956290275241696
34,4.0750517195604905,0.2407065120028734,-0.11959032478827798
35,4.075497653033381,0.24065181837802455,-0.11955904270251329
36,4.075175678621135,0.2406913124687107,-0.11958163117000062
37,4.07551491060509,0.2406497027986982,-0.11955783273958746
38,4.076242601419378,0.24056046042102072,-0.11950679543174766
39,4.075273659172261,0.24067930437308624,-0.1195747630694281
40,4.075118959993643,0.240698304229171,-0.11958563019834935
41,4.075993468761251,0.24059101940448477,-0.11952427129944151
