episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
20,5.359286647313361,0.023407946225962716,0.01028681375671551,0.3489386308173085,"[{'omega': 0.33760828, 'delta': 1.9236594}, {'omega': 0.069474235, 'delta': 1.7944934}, {'omega': 0.65811086, 'delta': 2.0770724}, {'omega': 0.24164625, 'delta': 2.0064263}, {'omega': -0.8927753, 'delta': 1.8725698}, {'omega': 0.88831544, 'delta': 2.0403569}, {'omega': -0.3457177, 'delta': 1.9163421}, {'omega': 1.1380446, 'delta': 1.8657029}, {'omega': 1.3175248, 'delta': 1.8866687}, {'omega': 1.9777049, 'delta': 1.9138777}]",10
21,4.801264953349386,0.039179228834867075,0.017357616861506855,0.35945281922324474,"[{'omega': 0.80411166, 'delta': 1.7987506}, {'omega': -0.04222761, 'delta': 1.9186937}, {'omega': 1.2091062, 'delta': 1.9810637}, {'omega': 0.30104855, 'delta': 2.0378222}, {'omega': 0.7906751, 'delta': 2.0814784}, {'omega': -0.026234144, 'delta': 2.0043185}, {'omega': -1.1145436, 'delta': 1.773374}, {'omega': -0.34267145, 'delta': 1.8197128}, {'omega': 1.5695356, 'delta': 1.992444}, {'omega': 0.7903088, 'delta': 1.7906656}]",10
22,5.573153595374044,0.11451182303615226,0.05281723313414273,0.4096745486907682,"[{'omega': 0.5591326, 'delta': 1.8929896}, {'omega': -0.21519202, 'delta': 1.851118}, {'omega': -0.5828875, 'delta': 1.9492621}, {'omega': -0.05405414, 'delta': 2.0151787}, {'omega': 0.92710096, 'delta': 2.0083947}, {'omega': 0.47243515, 'delta': 2.1190443}, {'omega': -0.19303069, 'delta': 1.7512786}, {'omega': 1.0880234, 'delta': 1.0682514}, {'omega': -0.5313638, 'delta': 1.0092287}, {'omega': 1.5580518, 'delta': 1.8733996}]",10
23,5.935712143202223,0.03521233218151883,0.015568256440048467,0.35680822145434593,"[{'omega': -0.18209825, 'delta': 2.0325055}, {'omega': 0.30475348, 'delta': 1.8693798}, {'omega': -0.28212962, 'delta': 1.843263}, {'omega': 0.19230272, 'delta': 2.0270567}, {'omega': -0.11664574, 'delta': 1.8307408}, {'omega': -0.8683254, 'delta': 1.8617525}, {'omega': 0.56288373, 'delta': 2.0835125}, {'omega': 0.73463005, 'delta': 1.9152288}, {'omega': 1.614519, 'delta': 1.9100446}, {'omega': 1.9675981, 'delta': 1.8892276}]",10
24,5.055081070261415,0.34566059953353967,0.1841969282573705,0.5637737330223598,"[{'omega': -0.3591818, 'delta': 1.954751}, {'omega': -0.7899272, 'delta': 1.8721203}, {'omega': -0.2633913, 'delta': 1.8346791}, {'omega': -0.6015261, 'delta': 1.9012295}, {'omega': -0.18776399, 'delta': 1.9153923}, {'omega': 0.24855979, 'delta': 1.7878968}, {'omega': -0.27097043, 'delta': -0.07458202}, {'omega': 1.1055323, 'delta': 1.2017539}, {'omega': 1.6613681, 'delta': 1.3886176}, {'omega': -1.043539, 'delta': 0.956418}]",10
25,6.383049969143681,0.8816969936764467,0.9270042189127248,0.9211313291176312,"[{'omega': 0.97143805, 'delta': 1.8673285}, {'omega': -0.24790834, 'delta': 1.8096988}, {'omega': 0.13160838, 'delta': 1.9723194}, {'omega': -0.14471745, 'delta': 1.7004998}, {'omega': -0.7673697, 'delta': -1.5404853}, {'omega': -0.27511486, 'delta': 1.6196463}, {'omega': -0.17867854, 'delta': 1.9005475}, {'omega': -1.4234407, 'delta': -1.3707764}, {'omega': 0.011605784, 'delta': -0.6297636}, {'omega': -0.8831391, 'delta': -0.8619086}]",10
26,6.980023774771547,0.9124466780755857,1.0577273713843847,0.9416311187170571,"[{'omega': -0.44131377, 'delta': 0.5800641}, {'omega': 0.14921486, 'delta': 1.0176666}, {'omega': -0.2407021, 'delta': 1.1635183}, {'omega': -0.12152629, 'delta': 0.24539322}, {'omega': 0.27093, 'delta': 1.6500163}, {'omega': 0.4906602, 'delta': 1.7050127}, {'omega': -0.7970817, 'delta': -0.34902102}, {'omega': -0.16449404, 'delta': -0.9800996}, {'omega': 0.15851086, 'delta': 1.0610727}, {'omega': -0.4933859, 'delta': 1.3561666}]",10
27,5.845935666382441,0.866518340649827,0.8745784031399272,0.9110122270998847,"[{'omega': 0.20664915, 'delta': 0.46097422}, {'omega': 0.5458813, 'delta': 1.8683631}, {'omega': 0.5738679, 'delta': 2.0628505}, {'omega': -0.45906678, 'delta': 1.5678357}, {'omega': -0.08715769, 'delta': 1.3061925}, {'omega': -1.0132322, 'delta': -0.33529568}, {'omega': -1.1790121, 'delta': 0.2895178}, {'omega': -1.0145043, 'delta': 0.021096863}, {'omega': -0.21058078, 'delta': -1.765329}, {'omega': 0.1096451, 'delta': 1.8146453}]",10
28,6.641231282995005,0.8805175477007172,0.9226958723658923,0.9203450318004781,"[{'omega': -0.44286156, 'delta': 2.0216904}, {'omega': -0.20204772, 'delta': 1.9341108}, {'omega': -1.2127072, 'delta': 1.5134481}, {'omega': -0.08191845, 'delta': 0.61359584}, {'omega': -0.7438606, 'delta': 0.11371157}, {'omega': 0.7520358, 'delta': 0.92554855}, {'omega': 0.41433644, 'delta': -1.9136358}, {'omega': -0.20129536, 'delta': 1.5777854}, {'omega': 0.8523913, 'delta': 0.19706635}, {'omega': 0.2600584, 'delta': 1.1535128}]",10
29,6.858254693913239,0.8504304615939505,0.8251568466401582,0.9002869743959669,"[{'omega': -0.48244473, 'delta': 1.9974083}, {'omega': 0.86378556, 'delta': 1.9039798}, {'omega': 0.3153232, 'delta': 1.8043858}, {'omega': 0.038566303, 'delta': 1.3958526}, {'omega': -0.34671167, 'delta': 0.70791316}, {'omega': 1.0070702, 'delta': -1.6101282}, {'omega': -0.25487056, 'delta': 0.115243696}, {'omega': 1.1523762, 'delta': 0.59527695}, {'omega': 0.5355243, 'delta': -0.9732912}, {'omega': 0.12670992, 'delta': 1.5792811}]",10
30,6.83427366446502,0.8963651830309697,0.9844943152735998,0.9309101220206465,"[{'omega': 0.2916708, 'delta': 1.8692735}, {'omega': -0.6643822, 'delta': 1.9888856}, {'omega': 1.0064024, 'delta': 1.4337939}, {'omega': 0.14110303, 'delta': 1.6923658}, {'omega': 1.3601176, 'delta': -1.0586394}, {'omega': 0.05188184, 'delta': 1.4376818}, {'omega': 0.492408, 'delta': -0.41809142}, {'omega': -0.186047, 'delta': 0.6163685}, {'omega': -0.30969903, 'delta': 0.91971374}, {'omega': 0.7698722, 'delta': -2.0274434}]",10
31,6.54190903350565,0.8365095071837496,0.7865074970556187,0.8910063381224997,"[{'omega': -0.00201638, 'delta': 1.7682537}, {'omega': 0.7870669, 'delta': 1.6167797}, {'omega': 0.9027337, 'delta': 1.7247632}, {'omega': -0.11610738, 'delta': 1.3901329}, {'omega': -0.52796704, 'delta': -0.13190548}, {'omega': 0.049353417, 'delta': -0.8511501}, {'omega': 0.92596316, 'delta': 0.15733582}, {'omega': 0.2520907, 'delta': 1.5184444}, {'omega': 0.6445773, 'delta': -1.7601745}, {'omega': 0.831193, 'delta': 1.5574232}]",10
32,6.069808060905369,0.6905083849797202,0.5093511127173777,0.7936722566531468,"[{'omega': 0.109666154, 'delta': 1.8858429}, {'omega': 0.5042693, 'delta': 0.298432}, {'omega': 0.61114055, 'delta': 1.7604643}, {'omega': 0.8855831, 'delta': -0.2128893}, {'omega': 0.28100854, 'delta': 1.0253556}, {'omega': 0.69199234, 'delta': 0.04210351}, {'omega': 0.5343271, 'delta': 0.5525297}, {'omega': 1.444985, 'delta': 0.36270136}, {'omega': 0.63658285, 'delta': -1.5523621}, {'omega': 0.6860404, 'delta': 1.6803064}]",10
33,6.529213440585621,0.7729477988883451,0.6438742835625643,0.8486318659255634,"[{'omega': 0.4962157, 'delta': 1.6994699}, {'omega': -0.3507092, 'delta': 1.9237134}, {'omega': 0.8937641, 'delta': 1.576593}, {'omega': 1.0324864, 'delta': 0.015182056}, {'omega': 0.5264193, 'delta': 1.7191439}, {'omega': 1.1488912, 'delta': -0.95326316}, {'omega': -0.12322628, 'delta': -1.4418846}, {'omega': 0.46823695, 'delta': 1.4256972}, {'omega': 0.26841754, 'delta': 1.0481592}, {'omega': 0.99715054, 'delta': -1.1038058}]",10
34,5.300548619908646,0.7380898294075284,0.5818476365635992,0.825393219605019,"[{'omega': 0.61875427, 'delta': 1.5787624}, {'omega': 0.49681738, 'delta': 1.4882882}, {'omega': 1.3800608, 'delta': 0.5970333}, {'omega': -0.035648555, 'delta': 1.8147917}, {'omega': 0.37114808, 'delta': 1.7278569}, {'omega': 0.7019298, 'delta': -0.6971927}, {'omega': 1.0131086, 'delta': -1.5599196}, {'omega': 0.55405074, 'delta': -1.0214888}, {'omega': 0.7742848, 'delta': 1.2276428}, {'omega': 0.36720324, 'delta': -0.9078439}]",10
35,7.3493270273233104,0.9346344536760839,1.184651104644598,0.9564229691173892,"[{'omega': 0.25433046, 'delta': 2.020972}, {'omega': 0.2951647, 'delta': 1.993731}, {'omega': -0.29077408, 'delta': 1.7260225}, {'omega': 0.0009045159, 'delta': 0.7686461}, {'omega': 0.9768739, 'delta': -0.15760188}, {'omega': -0.16497914, 'delta': -0.86350775}, {'omega': 0.056846615, 'delta': 1.8244072}, {'omega': 1.1851629, 'delta': -1.7853292}, {'omega': -0.27413255, 'delta': 1.8194938}, {'omega': 0.094862916, 'delta': -1.0281103}]",10
36,6.847201055044744,0.8972554179132358,0.9882410700052644,0.9315036119421573,"[{'omega': -0.65968084, 'delta': 2.0711331}, {'omega': -0.40359378, 'delta': 1.7556044}, {'omega': -0.13931744, 'delta': 1.8936177}, {'omega': 1.2316778, 'delta': 0.5354691}, {'omega': 0.90282506, 'delta': -1.5697359}, {'omega': 0.48673734, 'delta': 1.845907}, {'omega': 0.6497162, 'delta': -1.6935699}, {'omega': -0.032076616, 'delta': 1.5425775}, {'omega': 1.571968, 'delta': -1.8212788}, {'omega': -0.7189079, 'delta': 1.6607729}]",10
37,7.610670026356021,0.798709147470762,0.6961759607613288,0.8658060983138413,"[{'omega': 0.31022078, 'delta': 1.8179461}, {'omega': -0.08416498, 'delta': 1.9320978}, {'omega': -0.7393227, 'delta': 1.7944374}, {'omega': 0.6306318, 'delta': -0.21220364}, {'omega': 0.42396235, 'delta': 1.49439}, {'omega': 1.0505987, 'delta': -1.866727}, {'omega': 1.0830745, 'delta': 0.88534904}, {'omega': 0.69531715, 'delta': -0.34829015}, {'omega': 1.2430193, 'delta': -0.79777116}, {'omega': 0.38484207, 'delta': 1.1924727}]",10
38,6.316546875059968,0.8114863393671978,0.7246571731903775,0.8743242262447986,"[{'omega': 0.46061882, 'delta': 1.9474287}, {'omega': 0.29954466, 'delta': 1.9125179}, {'omega': 0.15841171, 'delta': 1.5267111}, {'omega': 0.53989756, 'delta': 1.5500417}, {'omega': 1.3759885, 'delta': -1.8930825}, {'omega': 1.0600618, 'delta': -0.7099235}, {'omega': 0.78577906, 'delta': 1.6423688}, {'omega': 0.09241454, 'delta': 1.307065}, {'omega': 0.05728828, 'delta': -2.0619965}, {'omega': 0.30902788, 'delta': -1.2036376}]",10
39,6.316524032447479,0.7097589996796004,0.5372412378143172,0.8065059997864003,"[{'omega': 0.37136704, 'delta': 1.9708761}, {'omega': 0.12936233, 'delta': 1.869697}, {'omega': 0.025997264, 'delta': 1.6159829}, {'omega': 0.63577724, 'delta': 1.867914}, {'omega': 1.3178976, 'delta': -0.31113696}, {'omega': 1.8526105, 'delta': -1.6808424}, {'omega': 0.8432109, 'delta': 0.049452875}, {'omega': 0.5458699, 'delta': 1.5300372}, {'omega': 0.5610772, 'delta': -0.73548746}, {'omega': 0.13992566, 'delta': -1.0529844}]",10
40,5.724418601932447,0.896262719183533,0.9840651400120005,0.9308418127890219,"[{'omega': 0.60263175, 'delta': 2.035413}, {'omega': 0.87315387, 'delta': 1.7997257}, {'omega': 0.19979331, 'delta': 1.6937793}, {'omega': 0.9960407, 'delta': -0.09555562}, {'omega': 0.46946576, 'delta': 0.22001831}, {'omega': 0.7488232, 'delta': -0.0433794}, {'omega': 0.48359323, 'delta': -1.8455601}, {'omega': 0.7683421, 'delta': 1.927885}, {'omega': -1.7028468, 'delta': -1.7772475}, {'omega': 0.33462653, 'delta': -0.24376348}]",10
41,6.650624169349259,0.9447417011844438,1.2576024894229296,0.9631611341229626,"[{'omega': -0.21073455, 'delta': 1.3601112}, {'omega': 0.72440684, 'delta': 1.9575735}, {'omega': 0.6501954, 'delta': 1.3209804}, {'omega': 0.5453103, 'delta': 0.41566825}, {'omega': 0.6188716, 'delta': -0.10558934}, {'omega': 1.05316, 'delta': 0.8679947}, {'omega': -0.58933145, 'delta': -1.7110603}, {'omega': -0.3146644, 'delta': 0.9161661}, {'omega': 0.53456557, 'delta': 1.3063862}, {'omega': -0.39294824, 'delta': -1.7247429}]",10
42,11.01708231599416,0.9993941268419141,3.2176182875651866,0.999596084561276,"[{'omega': -0.06768731, 'delta': 2.030832}, {'omega': 0.2001582, 'delta': 1.8935963}, {'omega': 0.073663644, 'delta': 0.9046434}, {'omega': -0.24553913, 'delta': 1.6532445}, {'omega': 0.16459404, 'delta': -0.21053022}, {'omega': -0.27206475, 'delta': 1.2912506}, {'omega': 1.2947081, 'delta': -1.5686176}, {'omega': -1.1584606, 'delta': -1.623981}]",8
43,7.177545479340358,0.9226075105448202,1.111301183327912,0.9484050070298801,"[{'omega': -1.1246008, 'delta': 1.8489836}, {'omega': 1.0112879, 'delta': 1.9522004}, {'omega': 0.50365835, 'delta': 1.4537607}, {'omega': 0.813695, 'delta': -0.04329556}, {'omega': 0.43279818, 'delta': 0.6580925}, {'omega': 1.2416979, 'delta': -1.5815617}, {'omega': -0.32416224, 'delta': 0.8983435}, {'omega': 0.22923611, 'delta': 1.3005369}, {'omega': 0.46635672, 'delta': -0.64036524}, {'omega': -0.39118493, 'delta': -1.343679}]",10
44,6.224867509402429,0.6029363272178662,0.40113984457032265,0.7352908848119108,"[{'omega': -0.0032260527, 'delta': 1.9681677}, {'omega': 0.78431964, 'delta': 1.72345}, {'omega': 0.11408869, 'delta': 1.827148}, {'omega': 1.0012879, 'delta': -0.89773244}, {'omega': 1.1000619, 'delta': 0.5308926}, {'omega': 1.6445016, 'delta': -1.5211965}, {'omega': 1.0368336, 'delta': 1.1489415}, {'omega': 0.9288725, 'delta': -0.83736956}, {'omega': -0.051581718, 'delta': 0.1635465}, {'omega': 0.9921388, 'delta': 0.58329636}]",10
45,4.138247582309817,0.2732515025846077,0.13861585747962377,0.5155010017230718,"[{'omega': 0.4947072, 'delta': 1.871759}, {'omega': 1.2999287, 'delta': 1.8208749}, {'omega': 1.2201366, 'delta': 0.6280296}, {'omega': 1.9417864, 'delta': -0.65918607}, {'omega': 1.4909616, 'delta': -0.1045623}, {'omega': 1.9184651, 'delta': -1.2862244}, {'omega': 1.6166078, 'delta': -0.14253521}, {'omega': 0.9165756, 'delta': -1.3772359}, {'omega': 0.7070855, 'delta': 0.069381006}, {'omega': -0.7287109, 'delta': -0.075753465}]",10
