episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
10,3.3811003628101135,0.07087700095469784,0.03192678948243645,0.25670160076375825,"[{'omega1': -1.9956796, 'delta1': -0.13180819, 'omega2': -1.9265443, 'delta2': 2.0, 'coupling_strength_zx': 1.0918014}, {'omega1': 1.9840583, 'delta1': -0.027036332, 'omega2': 2.0, 'delta2': 1.9999027, 'coupling_strength_zx': -1.9981433}, {'omega1': -0.65474194, 'delta1': 0.48491308, 'omega2': 2.0, 'delta2': 1.9999386, 'coupling_strength_zx': 1.9988139}, {'omega1': -0.53296757, 'delta1': -1.0276481, 'omega2': -1.9983156, 'delta2': 2.0, 'coupling_strength_zx': -1.9999999}, {'omega1': -1.7009764, 'delta1': 0.2363604, 'omega2': 1.9975747, 'delta2': -1.9999675, 'coupling_strength_zx': -2.0}]",5
11,3.0233840584805436,0.10089946850479703,0.04619174560533503,0.28071957480383763,"[{'omega1': -0.14870259, 'delta1': 0.46030194, 'omega2': 1.9944584, 'delta2': -1.9471017, 'coupling_strength_zx': 1.9999986}, {'omega1': -1.9604596, 'delta1': 0.5808512, 'omega2': -2.0, 'delta2': -0.010235935, 'coupling_strength_zx': 1.9966784}, {'omega1': 1.9259028, 'delta1': 0.2340514, 'omega2': 2.0, 'delta2': -0.5326083, 'coupling_strength_zx': 1.9999298}, {'omega1': -1.5609438, 'delta1': 0.7285126, 'omega2': 1.9994892, 'delta2': 1.9988642, 'coupling_strength_zx': -2.0}, {'omega1': 1.9615302, 'delta1': 0.19364446, 'omega2': 1.9999982, 'delta2': -1.9997851, 'coupling_strength_zx': -1.9999996}]",5
12,2.916857167196592,0.14839005546263404,0.06975927580054615,0.31871204437010725,"[{'omega1': -1.9080545, 'delta1': 0.57005847, 'omega2': 2.0, 'delta2': 1.9999974, 'coupling_strength_zx': -1.9971514}, {'omega1': 1.961918, 'delta1': 1.6935991, 'omega2': -1.9997941, 'delta2': 1.9999999, 'coupling_strength_zx': -1.9886968}, {'omega1': 1.9805553, 'delta1': -1.1078751, 'omega2': 1.9678793, 'delta2': 1.8505251, 'coupling_strength_zx': -1.9990145}, {'omega1': -1.9678357, 'delta1': -1.4422266, 'omega2': 0.41967183, 'delta2': -2.0, 'coupling_strength_zx': 1.9999999}, {'omega1': -1.940527, 'delta1': -1.109082, 'omega2': 1.9934894, 'delta2': 1.9999986, 'coupling_strength_zx': 1.8508153}]",5
13,3.0340159265235487,0.19933227931927822,0.09654767993897001,0.35946582345542255,"[{'omega1': -0.6543584, 'delta1': 1.9805018, 'omega2': 1.661817, 'delta2': -1.755443, 'coupling_strength_zx': -1.8908664}, {'omega1': 1.9251435, 'delta1': 1.8782039, 'omega2': 1.9999992, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': 0.46269605, 'delta1': 1.7583114, 'omega2': -1.99935, 'delta2': 1.9989513, 'coupling_strength_zx': -0.5792737}, {'omega1': 1.8151913, 'delta1': 1.936724, 'omega2': -2.0, 'delta2': -1.4628925, 'coupling_strength_zx': 1.9999999}, {'omega1': -1.6110386, 'delta1': -1.2431545, 'omega2': 2.0, 'delta2': 1.9954349, 'coupling_strength_zx': 1.9997789}]",5
14,2.7782062584558838,0.3542919576035308,0.18996380435355917,0.4834335660828247,"[{'omega1': -1.4820158, 'delta1': 1.6628555, 'omega2': 1.9989823, 'delta2': 1.3567024, 'coupling_strength_zx': 1.9986957}, {'omega1': -0.39965662, 'delta1': -0.15301475, 'omega2': 1.9999938, 'delta2': -2.0, 'coupling_strength_zx': 1.9999999}, {'omega1': -0.18754746, 'delta1': 1.9818823, 'omega2': 1.272403, 'delta2': 1.9958074, 'coupling_strength_zx': 1.925621}, {'omega1': 1.0153285, 'delta1': 1.4710634, 'omega2': 1.9404984, 'delta2': 1.9999424, 'coupling_strength_zx': 1.999999}, {'omega1': 1.8935646, 'delta1': -1.6128687, 'omega2': -1.9593385, 'delta2': -1.9993529, 'coupling_strength_zx': 1.9999255}]",5
15,4.283645925754323,0.15652936080880406,0.07393003039456847,0.32522348864704326,"[{'omega1': -0.6672716, 'delta1': 0.55759966, 'omega2': -1.9754524, 'delta2': 1.9862565, 'coupling_strength_zx': 1.9998875}, {'omega1': -0.9576278, 'delta1': 1.7336805, 'omega2': -1.0707145, 'delta2': 2.0, 'coupling_strength_zx': 1.9718747}, {'omega1': 1.5977329, 'delta1': 0.6861902, 'omega2': 1.999996, 'delta2': 1.9999999, 'coupling_strength_zx': 2.0}, {'omega1': 1.89702, 'delta1': 1.9336625, 'omega2': 1.9999871, 'delta2': 0.5270182, 'coupling_strength_zx': -1.9964304}, {'omega1': 0.6430355, 'delta1': -1.8694383, 'omega2': 1.8873657, 'delta2': -1.927806, 'coupling_strength_zx': 2.0}]",5
16,3.6472809063321283,0.48402555230493866,0.287371805155368,0.5872204418439508,"[{'omega1': 0.34507266, 'delta1': -1.2740366, 'omega2': 0.12146574, 'delta2': 1.9999892, 'coupling_strength_zx': -2.0}, {'omega1': 0.28358927, 'delta1': 0.30036518, 'omega2': 2.0, 'delta2': -1.9999877, 'coupling_strength_zx': 1.9975114}, {'omega1': 0.88910353, 'delta1': 0.7347933, 'omega2': 1.9999998, 'delta2': -1.9999939, 'coupling_strength_zx': -2.0}, {'omega1': -0.61886483, 'delta1': 1.4942553, 'omega2': 1.9999976, 'delta2': 2.0, 'coupling_strength_zx': -1.999998}, {'omega1': 1.8916684, 'delta1': 1.5089122, 'omega2': -1.6088314, 'delta2': 1.9999679, 'coupling_strength_zx': -0.8883201}]",5
17,3.665631899006563,0.10202749068289076,0.04673695869420278,0.2816219925463126,"[{'omega1': 0.29139066, 'delta1': 1.254662, 'omega2': 1.9996281, 'delta2': -1.7405779, 'coupling_strength_zx': 2.0}, {'omega1': 0.7930367, 'delta1': -0.1353656, 'omega2': 1.9452482, 'delta2': -1.1427457, 'coupling_strength_zx': -0.6573636}, {'omega1': -0.05324119, 'delta1': 0.99561745, 'omega2': -1.9612434, 'delta2': 1.999999, 'coupling_strength_zx': -2.0}, {'omega1': 0.024662556, 'delta1': 0.5121944, 'omega2': -1.867765, 'delta2': 1.9999975, 'coupling_strength_zx': 1.9999999}, {'omega1': 0.29499966, 'delta1': -0.39443305, 'omega2': -2.0, 'delta2': -1.9925903, 'coupling_strength_zx': -2.0}]",5
18,5.8884931562593,0.11553695065423926,0.053320306112591205,0.2924295605233914,"[{'omega1': 0.39446044, 'delta1': 0.56779903, 'omega2': 1.999965, 'delta2': -1.997924, 'coupling_strength_zx': -1.9998844}, {'omega1': 0.5489398, 'delta1': 0.55170083, 'omega2': 1.975676, 'delta2': 2.0, 'coupling_strength_zx': -2.0}, {'omega1': -0.34576097, 'delta1': 1.3159285, 'omega2': 1.999815, 'delta2': -1.6409343, 'coupling_strength_zx': -1.8966839}, {'omega1': -1.9334149, 'delta1': 1.8693248, 'omega2': 1.9977937, 'delta2': 2.0, 'coupling_strength_zx': -0.034288384}, {'omega1': 1.9889632, 'delta1': 1.878051, 'omega2': 2.0, 'delta2': -1.9999999, 'coupling_strength_zx': -2.0}]",5
19,5.589877348276101,0.015672496895512242,0.0068603800983508744,0.2125379975164098,"[{'omega1': 0.78850985, 'delta1': -0.46235022, 'omega2': -1.9999579, 'delta2': 1.9999844, 'coupling_strength_zx': -1.9999999}, {'omega1': 1.1863849, 'delta1': 0.96604836, 'omega2': 2.0, 'delta2': 1.9845661, 'coupling_strength_zx': 2.0}, {'omega1': 0.14468457, 'delta1': 0.9440313, 'omega2': 1.999991, 'delta2': 1.7825698, 'coupling_strength_zx': -2.0}, {'omega1': -0.7038869, 'delta1': 1.0475119, 'omega2': 2.0, 'delta2': 1.9894115, 'coupling_strength_zx': -1.9989637}, {'omega1': 1.3327079, 'delta1': -1.9961015, 'omega2': 2.0, 'delta2': 1.9999983, 'coupling_strength_zx': -1.999999}]",5
