,loss_grape_t_lbfgs,fid_grape_t_lbfgs,inf_grape_t_lbfgs
73,0.007557030767202377,0.9962247610092163,-2.423055648803711
74,0.007499127183109522,0.9962535500526428,-2.426380157470703
75,0.0074413977563381195,0.9962822198867798,-2.4297163486480713
76,0.00738392723724246,0.9963112473487854,-2.4331204891204834
77,0.007326713763177395,0.9963394403457642,-2.436452627182007
78,0.007269912399351597,0.9963683485984802,-2.4398958683013916
79,0.007213506381958723,0.9963962435722351,-2.443244457244873
80,0.007157538551837206,0.9964238405227661,-2.4465830326080322
81,0.0071020848117768764,0.9964519143104553,-2.4500060081481934
82,0.007047123275697231,0.9964791536331177,-2.453352928161621
83,0.006992756389081478,0.9965060353279114,-2.456681489944458
84,0.006939005572348833,0.9965330958366394,-2.4600582122802734
85,0.006885763257741928,0.9965598583221436,-2.463423728942871
86,0.006833196152001619,0.9965861439704895,-2.466754913330078
87,0.0067812539637088776,0.996611475944519,-2.469989538192749
88,0.006729974411427975,0.9966376423835754,-2.473356008529663
89,0.006679309532046318,0.9966627955436707,-2.4766170978546143
90,0.006629331037402153,0.9966875314712524,-2.4798481464385986
91,0.006580002140253782,0.9967122673988342,-2.4831035137176514
92,0.006531291175633669,0.9967365860939026,-2.486327886581421
93,0.006483237259089947,0.9967602491378784,-2.489488363265991
94,0.0064358580857515335,0.9967841506004333,-2.492704391479492
95,0.006389106158167124,0.9968079924583435,-2.495936155319214
96,0.006342997308820486,0.9968305826187134,-2.499020576477051
97,0.006297525949776173,0.9968533515930176,-2.5021517276763916
98,0.006252676714211702,0.9968759417533875,-2.5052809715270996
99,0.006208399776369333,0.99689781665802,-2.5083324909210205
100,0.006164797116070986,0.9969196319580078,-2.511397361755371
101,0.006121740210801363,0.9969415068626404,-2.5144925117492676
102,0.006079297512769699,0.9969626069068909,-2.5174989700317383
103,0.006037420127540827,0.9969834089279175,-2.5204834938049316
104,0.0059961238875985146,0.9970039129257202,-2.5234456062316895
105,0.005955339875072241,0.9970241189002991,-2.5263843536376953
106,0.0059151542373001575,0.997044026851654,-2.52929949760437
107,0.005875481758266687,0.9970642328262329,-2.532278299331665
108,0.005836321972310543,0.9970831871032715,-2.5350914001464844
109,0.005797704681754112,0.9971027970314026,-2.5380210876464844
110,0.005759590305387974,0.9971218705177307,-2.5408897399902344
111,0.005721963010728359,0.997140645980835,-2.543732166290283
112,0.005684852600097656,0.9971592426300049,-2.5465657711029053
113,0.005648186430335045,0.9971773028373718,-2.5493357181549072
114,0.005612019449472427,0.9971956610679626,-2.5521695613861084
115,0.005576299969106913,0.9972137808799744,-2.5549848079681396
116,0.00554102985188365,0.9972310066223145,-2.557677984237671
117,0.00550620025023818,0.997248649597168,-2.5604541301727295
118,0.005471795331686735,0.9972661137580872,-2.5632195472717285
119,0.005437819287180901,0.9972823262214661,-2.565802574157715
120,0.0054042707197368145,0.9972988963127136,-2.5684587955474854
121,0.005371117033064365,0.9973158836364746,-2.5711987018585205
122,0.00533832935616374,0.9973323345184326,-2.5738685131073
123,0.005305962637066841,0.9973487854003906,-2.576555013656616
124,0.0052739474922418594,0.9973645806312561,-2.5791501998901367
125,0.005242337938398123,0.9973804354667664,-2.581770896911621
126,0.00521105108782649,0.9973956346511841,-2.5842981338500977
127,0.005180126056075096,0.9974112510681152,-2.5869100093841553
128,0.005149533972144127,0.9974263906478882,-2.5894572734832764
129,0.00511929439380765,0.9974413514137268,-2.591989278793335
130,0.005089377984404564,0.9974568486213684,-2.594627857208252
131,0.00505975354462862,0.9974713921546936,-2.597118616104126
132,0.005030467174947262,0.9974860548973083,-2.599644184112549
133,0.005001474637538195,0.9975000619888306,-2.6020708084106445
134,0.004972765687853098,0.9975146055221558,-2.604604721069336
135,0.004944354761391878,0.9975287914276123,-2.607090711593628
136,0.004916193895041943,0.9975431561470032,-2.6096224784851074
137,0.004888327792286873,0.9975572228431702,-2.6121160984039307
138,0.00486070616170764,0.9975709319114685,-2.61456036567688
139,0.004833355080336332,0.9975847005844116,-2.6170289516448975
140,0.00480621075257659,0.9975979328155518,-2.619414806365967
141,0.004779346752911806,0.9976117610931396,-2.621922254562378
142,0.004752692766487598,0.9976245164871216,-2.6242480278015137
143,0.004726261366158724,0.9976378083229065,-2.6266849040985107
144,0.004700045101344585,0.997650682926178,-2.629058361053467
145,0.004674030002206564,0.9976640343666077,-2.631533622741699
146,0.00464820908382535,0.9976766705513,-2.6338891983032227
147,0.004622590262442827,0.9976892471313477,-2.6362464427948
148,0.00459714513272047,0.9977024793624878,-2.6387405395507812
149,0.0045718722976744175,0.9977153539657593,-2.641180992126465
150,0.004546756390482187,0.997727632522583,-2.643521547317505
151,0.00452182674780488,0.997739851474762,-2.6458630561828613
152,0.004497028887271881,0.9977518916130066,-2.6481828689575195
153,0.004472391679883003,0.997764527797699,-2.6506307125091553
154,0.004447850864380598,0.9977769255638123,-2.653045892715454
155,0.00442348001524806,0.9977890849113464,-2.655427932739258
156,0.004399207420647144,0.9978014230728149,-2.657858371734619
157,0.004375040996819735,0.9978131055831909,-2.6601722240448
158,0.0043509905226528645,0.9978255033493042,-2.6626412868499756
159,0.004327036906033754,0.9978375434875488,-2.665052652359009
160,0.004303170368075371,0.9978490471839905,-2.6673691272735596
161,0.0042793769389390945,0.9978609681129456,-2.6697826385498047
162,0.0042556836269795895,0.9978728890419006,-2.6722097396850586
163,0.004232032690197229,0.9978849291801453,-2.6746749877929688
164,0.004208438564091921,0.9978966116905212,-2.6770806312561035
165,0.004184909164905548,0.9979077577590942,-2.6793880462646484
166,0.004161450080573559,0.997920036315918,-2.6819441318511963
167,0.0041379802860319614,0.9979313611984253,-2.6843154430389404
168,0.004114574287086725,0.9979430437088013,-2.686774969100952
169,0.004091197159141302,0.9979549646377563,-2.6892991065979004
170,0.0040678223595023155,0.9979669451713562,-2.6918509006500244
171,0.004044467583298683,0.9979782700538635,-2.694276809692383
172,0.004021147266030312,0.9979899525642395,-2.696793794631958
173,0.003997810650616884,0.9980012774467468,-2.6992475986480713
174,0.003974491264671087,0.9980133175849915,-2.701871633529663
175,0.003951143939048052,0.9980248212814331,-2.7043936252593994
176,0.0039278119802474976,0.9980363845825195,-2.7069435119628906
177,0.0039044704753905535,0.9980484247207642,-2.7096147537231445
178,0.0038811201229691505,0.9980597496032715,-2.7121422290802
179,0.0038577551022171974,0.9980716705322266,-2.7148187160491943
180,0.003834382863715291,0.9980829358100891,-2.7173633575439453
181,0.0038110045716166496,0.9980953335762024,-2.7201809883117676
182,0.003787584835663438,0.9981070160865784,-2.722853183746338
183,0.003764182096347213,0.9981185793876648,-2.7255141735076904
184,0.003740752348676324,0.9981299042701721,-2.7281360626220703
185,0.003717350075021386,0.9981416463851929,-2.7308716773986816
186,0.003693896811455488,0.9981533288955688,-2.7336103916168213
187,0.0036704842932522297,0.9981646537780762,-2.7362821102142334
188,0.003647059667855501,0.9981772899627686,-2.7392823696136475
189,0.003623643657192588,0.9981886148452759,-2.7419891357421875
190,0.0036002458073198795,0.9982002973556519,-2.7447991371154785
191,0.003576860995963216,0.9982115626335144,-2.747526168823242
192,0.0035535215865820646,0.9982238411903381,-2.750518321990967
193,0.003530191956087947,0.9982355237007141,-2.7533841133117676
194,0.003506920300424099,0.9982466101646423,-2.7561213970184326
195,0.003483682405203581,0.9982582926750183,-2.7590248584747314
196,0.0034605099353939295,0.9982700943946838,-2.7619776725769043
197,0.003437391482293606,0.998281717300415,-2.7649054527282715
198,0.003414349863305688,0.9982926845550537,-2.767686128616333
199,0.00339140510186553,0.9983046054840088,-2.7707293033599854
200,0.003368494100868702,0.9983155727386475,-2.773547649383545
201,0.003345733741298318,0.998327374458313,-2.7766013145446777
202,0.003323032520711422,0.9983385801315308,-2.7795205116271973
203,0.0033004460856318474,0.9983496069908142,-2.782412528991699
204,0.0032779937610030174,0.9983614087104797,-2.785529375076294
205,0.0032556336373090744,0.9983722567558289,-2.7884140014648438
206,0.0032334094867110252,0.9983834624290466,-2.791414260864258
207,0.003211317351087928,0.9983946681022644,-2.7944352626800537
208,0.0031893395353108644,0.9984058737754822,-2.7974772453308105
209,0.003167523769661784,0.9984163641929626,-2.800344705581665
210,0.003145836293697357,0.998427152633667,-2.8033134937286377
211,0.003124294336885214,0.9984380006790161,-2.806319236755371
212,0.003102934220805764,0.9984488487243652,-2.8093459606170654
213,0.0030817114748060703,0.9984591007232666,-2.812225818634033
214,0.0030606489162892103,0.9984697103500366,-2.8152263164520264
215,0.0030397730879485607,0.9984805583953857,-2.8183159828186035
216,0.003019059309735894,0.9984904527664185,-2.821153402328491
217,0.0029985220171511173,0.9985005259513855,-2.824061155319214
218,0.0029781756456941366,0.9985108971595764,-2.827075242996216
219,0.0029580036643892527,0.9985210299491882,-2.830040693283081
220,0.0029380200430750847,0.9985306859016418,-2.832885265350342
221,0.002918216632679105,0.9985406994819641,-2.83585524559021
222,0.0028986025135964155,0.9985507130622864,-2.838845729827881
223,0.002879178384318948,0.9985606074333191,-2.84182071685791
224,0.002859945874661207,0.998569905757904,-2.844635248184204
225,0.0028409059159457684,0.9985792636871338,-2.8474864959716797
226,0.0028220596723258495,0.998589038848877,-2.850484848022461
227,0.0028033957350999117,0.9985978603363037,-2.8532087802886963
228,0.002784924814477563,0.9986071586608887,-2.8560984134674072
229,0.002766638994216919,0.9986164569854736,-2.8590073585510254
230,0.0027485534083098173,0.9986255168914795,-2.861860513687134
231,0.002730653155595064,0.9986344575881958,-2.864694833755493
232,0.002712926594540477,0.9986437559127808,-2.867662191390991
233,0.0026954079512506723,0.9986519813537598,-2.8703041076660156
234,0.0026780590415000916,0.9986610412597656,-2.873232841491699
235,0.0026608998887240887,0.9986690878868103,-2.8758506774902344
236,0.002643932355567813,0.9986777901649475,-2.878699541091919
237,0.0026271112728863955,0.9986867308616638,-2.881646156311035
238,0.0026105064898729324,0.9986947178840637,-2.884295701980591
239,0.002594051416963339,0.9987029433250427,-2.8870410919189453
240,0.0025777840055525303,0.9987112879753113,-2.8898441791534424
241,0.0025616781786084175,0.998718798160553,-2.8923823833465576
242,0.002545759780332446,0.9987266659736633,-2.8950576782226562
243,0.002529990626499057,0.9987350106239319,-2.8979132175445557
244,0.0025143944658339024,0.9987422823905945,-2.900416851043701
245,0.002498976420611143,0.9987502694129944,-2.903183698654175
246,0.002483692020177841,0.9987577199935913,-2.905780553817749
247,0.0024685885291546583,0.9987655878067017,-2.9085397720336914
248,0.002453627996146679,0.9987732172012329,-2.9112322330474854
249,0.002438817173242569,0.9987807273864746,-2.9138991832733154
250,0.0024241707287728786,0.9987877607345581,-2.9164116382598877
251,0.00240968051366508,0.9987950325012207,-2.919024705886841
252,0.002395319053903222,0.9988020658493042,-2.921566963195801
253,0.0023811133578419685,0.9988093376159668,-2.924211263656616
254,0.002367042936384678,0.9988162517547607,-2.9267406463623047
255,0.0023531210608780384,0.9988232851028442,-2.929328680038452
256,0.002339338418096304,0.9988301992416382,-2.9318881034851074
257,0.0023256775457412004,0.9988375902175903,-2.934640645980835
258,0.002312160562723875,0.9988435506820679,-2.936873435974121
259,0.0022987741976976395,0.9988505840301514,-2.9395227432250977
260,0.002285510301589966,0.9988567233085632,-2.9418487548828125
261,0.0022723826114088297,0.9988635182380676,-2.9444375038146973
262,0.002259370405226946,0.9988699555397034,-2.946904420852661
263,0.0022464764770120382,0.9988763928413391,-2.949385404586792
264,0.0022337038535624743,0.9988828301429749,-2.951880693435669
265,0.0022210595197975636,0.9988890290260315,-2.9542973041534424
266,0.0022085076197981834,0.9988957047462463,-2.9569149017333984
267,0.002196091692894697,0.998901903629303,-2.959359645843506
268,0.00218375725671649,0.9989073872566223,-2.961533784866333
269,0.0021715748589485884,0.9989138245582581,-2.9641001224517822
270,0.002159460447728634,0.9989201426506042,-2.9666335582733154
271,0.002147458028048277,0.9989258646965027,-2.9689409732818604
272,0.002135566435754299,0.9989315867424011,-2.9712607860565186
273,0.00212376588024199,0.998938262462616,-2.973982810974121
274,0.0021120577584952116,0.9989435076713562,-2.9761335849761963
275,0.0021004644222557545,0.9989493489265442,-2.978541374206543
276,0.0020889504812657833,0.9989550709724426,-2.9809131622314453
277,0.0020775224547833204,0.9989607930183411,-2.9832980632781982
278,0.002066190354526043,0.9989666938781738,-2.9857709407806396
279,0.002054946729913354,0.9989725351333618,-2.9882330894470215
280,0.0020437934435904026,0.9989773035049438,-2.990253210067749
281,0.0020327065140008926,0.9989833831787109,-2.992842674255371
282,0.0020217192359268665,0.9989891052246094,-2.9952940940856934
283,0.002010793425142765,0.998993992805481,-2.997398853302002
284,0.001999965403228998,0.9989997148513794,-2.9998762607574463
285,0.0019891848787665367,0.9990053176879883,-3.0023155212402344
286,0.0019785051699727774,0.9990105628967285,-3.0046117305755615
287,0.0019678703974932432,0.9990154504776001,-3.0067625045776367
288,0.0019573282916098833,0.9990208148956299,-3.0091352462768555
289,0.0019468547543510795,0.9990264177322388,-3.011627435684204
290,0.001936432789079845,0.9990314245223999,-3.013866424560547
291,0.001926075667142868,0.999036431312561,-3.0161173343658447
292,0.001915793982334435,0.9990417957305908,-3.0185418128967285
293,0.0019055665470659733,0.9990469217300415,-3.02087140083313
294,0.0018953984836116433,0.9990519285202026,-3.0231590270996094
295,0.0018852861830964684,0.9990571737289429,-3.0255682468414307
296,0.0018752345349639654,0.9990620613098145,-3.0278255939483643
297,0.001865231548435986,0.9990668296813965,-3.030039072036743
298,0.0018552953843027353,0.9990721940994263,-3.0325429439544678
299,0.001845397287979722,0.9990769624710083,-3.034780740737915
300,0.0018355519277974963,0.9990817308425903,-3.037029981613159
301,0.001825755462050438,0.9990867376327515,-3.0394043922424316
302,0.0018160074250772595,0.9990914463996887,-3.041649341583252
303,0.0018063174793496728,0.999096691608429,-3.044163942337036
304,0.0017966509331017733,0.9991012215614319,-3.0463473796844482
305,0.0017870458541437984,0.999106228351593,-3.0487735271453857
306,0.0017774791922420263,0.9991106390953064,-3.05092191696167
307,0.0017679418670013547,0.9991154074668884,-3.0532567501068115
308,0.0017584636807441711,0.9991204142570496,-3.0557217597961426
309,0.0017490115715190768,0.999125063419342,-3.058023452758789
310,0.0017396050971001387,0.9991293549537659,-3.0601589679718018
311,0.001730238669551909,0.999134361743927,-3.0626635551452637
312,0.0017209011130034924,0.9991392493247986,-3.065122604370117
313,0.0017116026720032096,0.9991435408592224,-3.067293405532837
314,0.0017023446271196008,0.999148428440094,-3.0697789192199707
315,0.001693112775683403,0.999153196811676,-3.0722174644470215
316,0.001683913404121995,0.9991574883460999,-3.0744240283966064
317,0.0016747522167861462,0.9991620182991028,-3.076765537261963
318,0.0016656294465065002,0.9991667866706848,-3.0792438983917236
319,0.001656526350416243,0.9991716742515564,-3.081798791885376
320,0.0016474634176120162,0.9991758465766907,-3.0839920043945312
321,0.0016384312184527516,0.999180018901825,-3.086196184158325
322,0.0016294269589707255,0.999184787273407,-3.0887291431427
323,0.0016204520361497998,0.9991890788078308,-3.0910212993621826
324,0.0016115183243528008,0.9991937279701233,-3.0935184955596924
325,0.0016026068478822708,0.9991983771324158,-3.0960299968719482
326,0.0015937266871333122,0.9992024302482605,-3.098231315612793
327,0.0015848861075937748,0.9992069602012634,-3.1007049083709717
328,0.0015760647365823388,0.9992114901542664,-3.1031928062438965
329,0.001567280851304531,0.9992156624794006,-3.105497121810913
330,0.001558522810228169,0.9992198348045349,-3.1078133583068848
331,0.001549815060570836,0.9992246031761169,-3.110476016998291
332,0.0015411156928166747,0.9992289543151855,-3.112919807434082
333,0.0015324529958888888,0.9992327690124512,-3.1150739192962646
334,0.001523836748674512,0.9992380142211914,-3.1180531978607178
335,0.0015152385458350182,0.9992417097091675,-3.120164394378662
336,0.0015066880732774734,0.9992460012435913,-3.122629404067993
337,0.0014981689164415002,0.9992505311965942,-3.125246524810791
338,0.0014896708307787776,0.9992548227310181,-3.1277403831481934
339,0.001481219776906073,0.9992588758468628,-3.1301090717315674
340,0.0014728051610291004,0.9992635250091553,-3.1328420639038086
341,0.0014644312905147672,0.9992668628692627,-3.134814739227295
342,0.0014560821000486612,0.9992716312408447,-3.137648582458496
343,0.0014477743534371257,0.9992756843566895,-3.1400721073150635
344,0.0014395175967365503,0.9992796182632446,-3.142437219619751
345,0.0014312821440398693,0.9992839097976685,-3.1450321674346924
346,0.0014231071108952165,0.9992879629135132,-3.1474974155426025
347,0.0014149586204439402,0.9992916584014893,-3.149757146835327
348,0.001406853087246418,0.9992963075637817,-3.1526172161102295
349,0.0013987848069518805,0.9992996454238892,-3.154681921005249
350,0.001390774385072291,0.9993036985397339,-3.15720272064209
351,0.001382795860990882,0.9993078708648682,-3.1598129272460938
352,0.001374864368699491,0.999312162399292,-3.1625139713287354
353,0.001366972690448165,0.9993159770965576,-3.1649293899536133
354,0.001359134796075523,0.9993197917938232,-3.167358160018921
355,0.0013513353187590837,0.9993239641189575,-3.170030355453491
356,0.0013435863656923175,0.999327540397644,-3.1723337173461914
357,0.0013358837459236383,0.9993312358856201,-3.174726963043213
358,0.001328223617747426,0.999335527420044,-3.177522897720337
359,0.0013206206494942307,0.9993389844894409,-3.17978835105896
360,0.001313063083216548,0.9993429183959961,-3.1823806762695312
361,0.0013055491726845503,0.9993464946746826,-3.18475079536438
362,0.0012980949832126498,0.999350905418396,-3.1876919269561768
363,0.0012906723422929645,0.9993541240692139,-3.1898508071899414
364,0.0012833152431994677,0.9993582963943481,-3.1926655769348145
365,0.0012759893434122205,0.9993613958358765,-3.194768190383911
366,0.0012687350390478969,0.9993652105331421,-3.1973702907562256
367,0.001261516590602696,0.9993687868118286,-3.1998238563537598
368,0.0012543500633910298,0.9993718862533569,-3.2019617557525635
369,0.0012472483795136213,0.9993758201599121,-3.2046902179718018
370,0.0012401774292811751,0.9993793964385986,-3.207185745239258
371,0.0012331699253991246,0.999382734298706,-3.2095279693603516
372,0.0012262029340490699,0.999386191368103,-3.2119669914245605
373,0.001219297875650227,0.9993898868560791,-3.2145895957946777
374,0.0012124348431825638,0.999393105506897,-3.2168867588043213
375,0.0012056310661137104,0.9993964433670044,-3.2192819118499756
376,0.0011988672195002437,0.9993997812271118,-3.2216904163360596
377,0.00119216984603554,0.999403178691864,-3.2241556644439697
378,0.0011854983167722821,0.9994067549705505,-3.2267658710479736
379,0.0011788997799158096,0.999410092830658,-3.2292163372039795
380,0.0011723411735147238,0.9994133114814758,-3.2315924167633057
381,0.0011658290168270469,0.9994160532951355,-3.2336268424987793
382,0.0011593828676268458,0.9994197487831116,-3.2363839149475098
383,0.0011529645416885614,0.9994227290153503,-3.2386202812194824
384,0.001146608730778098,0.9994263052940369,-3.241319179534912
385,0.001140295760706067,0.9994294047355652,-3.2436718940734863
386,0.0011340307537466288,0.9994322657585144,-3.2458548545837402
387,0.0011278166202828288,0.9994356036186218,-3.24841570854187
388,0.0011216535931453109,0.9994387030601501,-3.250807285308838
389,0.0011155367828905582,0.9994415640830994,-3.2530267238616943
390,0.0011094642104580998,0.9994440674781799,-3.2549779415130615
391,0.0011034359922632575,0.9994474053382874,-3.2575933933258057
392,0.0010974649339914322,0.9994508624076843,-3.2603187561035156
393,0.00109152402728796,0.9994537234306335,-3.262587308883667
394,0.0010856380686163902,0.9994565844535828,-3.2648680210113525
395,0.0010797971626743674,0.9994593262672424,-3.2670648097991943
396,0.0010740021243691444,0.9994625449180603,-3.269657850265503
397,0.0010682469001039863,0.9994650483131409,-3.2716853618621826
398,0.0010625328868627548,0.9994681477546692,-3.2742090225219727
399,0.001056867535226047,0.9994707703590393,-3.276355743408203
400,0.0010512490989640355,0.999473512172699,-3.278611660003662
401,0.0010456624440848827,0.9994763731956482,-3.280978202819824
402,0.0010401325998827815,0.9994792342185974,-3.283357620239258
403,0.0010346292983740568,0.9994823336601257,-3.285950183868408
404,0.0010291659273207188,0.9994850754737854,-3.2882564067840576
405,0.0010237533133476973,0.9994874596595764,-3.2902719974517822
406,0.0010183751583099365,0.9994900822639465,-3.2924997806549072
407,0.001013043918646872,0.9994930624961853,-3.2950456142425537
408,0.0010077424813061953,0.9994953274726868,-3.296990394592285
409,0.0010024866787716746,0.9994980692863464,-3.29935622215271
410,0.0009972740663215518,0.999500572681427,-3.301527738571167
411,0.000992077519185841,0.999502956867218,-3.3036060333251953
412,0.0009869481436908245,0.9995060563087463,-3.3063225746154785
413,0.0009818243561312556,0.9995080828666687,-3.30810809135437
414,0.0009767641313374043,0.9995109438896179,-3.310641288757324
415,0.0009717195644043386,0.9995133280754089,-3.3127636909484863
416,0.0009667201666161418,0.9995157122612,-3.314896583557129
417,0.000961752375587821,0.9995183348655701,-3.3172547817230225
418,0.0009568246896378696,0.9995207190513611,-3.3194098472595215
419,0.0009519241284579039,0.9995231032371521,-3.32157564163208
420,0.0009470601216889918,0.9995258450508118,-3.324079751968384
421,0.0009422278963029385,0.9995284676551819,-3.326488494873047
422,0.0009374291403219104,0.9995303750038147,-3.3282487392425537
423,0.0009326622821390629,0.9995328783988953,-3.3305699825286865
424,0.0009279297082684934,0.9995352625846863,-3.332792282104492
425,0.000923221348784864,0.9995375275611877,-3.334914207458496
426,0.000918548961635679,0.9995397925376892,-3.3370463848114014
427,0.0009139077737927437,0.9995421767234802,-3.3393020629882812
428,0.000909295107703656,0.9995447993278503,-3.341797113418579
429,0.0009047132916748524,0.9995467066764832,-3.343620777130127
430,0.0009001556318253279,0.9995492100715637,-3.3460257053375244
431,0.0008956317324191332,0.9995512366294861,-3.34798264503479
432,0.0008911301847547293,0.9995537400245667,-3.350412130355835
433,0.0008866643765941262,0.9995561242103577,-3.352738618850708
434,0.000882222200743854,0.9995583891868591,-3.3549602031707764
435,0.0008778037736192346,0.9995602965354919,-3.356840133666992
436,0.0008734181174077094,0.9995623230934143,-3.358846426010132
437,0.000869054114446044,0.9995648264884949,-3.361337661743164
438,0.0008647170034237206,0.9995664954185486,-3.363006353378296
439,0.0008604163303971291,0.9995691180229187,-3.3656415939331055
440,0.0008561210124753416,0.999570906162262,-3.3674476146698
441,0.0008518603863194585,0.9995731711387634,-3.369746208190918
442,0.0008476250222884119,0.9995757937431335,-3.372422933578491
443,0.0008434152696281672,0.9995775818824768,-3.3742575645446777
444,0.0008392261224798858,0.9995793700218201,-3.3760998249053955
445,0.0008350585703738034,0.999581515789032,-3.3783209323883057
446,0.0008309271070174873,0.999583899974823,-3.3808021545410156
447,0.0008268064120784402,0.9995858073234558,-3.3827974796295166
448,0.0008227101643569767,0.9995879530906677,-3.3850533962249756
449,0.0008186346385627985,0.9995895028114319,-3.3866899013519287
450,0.0008145827450789511,0.9995917677879333,-3.3890926837921143
451,0.000810563622508198,0.9995940327644348,-3.3915090560913086
452,0.0008065461297519505,0.9995958209037781,-3.3934261798858643
453,0.0008025588467717171,0.9995976090431213,-3.3953518867492676
454,0.0007985958363860846,0.9996002316474915,-3.3981916904449463
455,0.0007946541300043464,0.9996020197868347,-3.4001386165618896
456,0.0007907212129794061,0.9996041655540466,-3.4024863243103027
457,0.0007868298562243581,0.9996058344841003,-3.4043214321136475
458,0.0007829401292838156,0.9996077418327332,-3.406428098678589
459,0.0007790823583491147,0.999609649181366,-3.4085450172424316
460,0.0007752357050776482,0.9996113181114197,-3.4104056358337402
461,0.0007714136154390872,0.9996135830879211,-3.4129438400268555
462,0.0007676073000766337,0.9996152520179749,-3.414823532104492
463,0.000763825373724103,0.9996172785758972,-3.417117118835449
464,0.0007600574172101915,0.99961918592453,-3.4192869663238525
