,loss_crab_t,fid_crab_t,inf_crab_t
247,0.2972326159288605,0.8569056076263735,-0.8443773851704038
248,0.2915151109346723,0.8595537563346768,-0.8524898718218763
249,0.2978577528744888,0.8566160588532191,-0.843499486477701
250,0.3316022024338077,0.8410713475069395,-0.7987977988413243
251,0.3150161499914908,0.8486940731423904,-0.8201440597419114
252,0.3076244842773334,0.8521022722288174,-0.8300384982412243
253,0.2608940544765286,0.873806962017304,-0.8989646042765196
254,0.20271847418465408,0.9012092667156677,-1.0052837909612096
255,0.30318932108360047,0.8541504992471137,-0.8360950531424384
256,0.24642494586536962,0.8805828945507859,-0.9229334598890324
257,0.2662098649616479,0.8713241158928937,-0.8905028391141744
258,0.2409554935825846,0.8831510043314966,-0.9323750160702264
259,0.25416703986924943,0.8769540042127955,-0.9099325147187315
260,0.28699320571048004,0.8616510788917097,-0.8590242232851764
261,0.24158471487340993,0.8828552513511138,-0.9312771751329889
262,0.2564535921460228,0.8758837208343002,-0.9061712524403228
263,0.20995095740267233,0.8977796908037299,-0.9904628097236614
264,0.20498516400235803,0.90013350435168,-1.000580189407733
265,0.293417308659228,0.8586721998767879,-0.8497724011198335
266,0.193081496370823,0.9057893734407224,-1.0259001078677732
267,0.14458675643281493,0.9290132815910362,-1.1488229000312218
268,0.17792393839577272,0.9130165733233,-1.0605634874792775
269,0.18109169653628815,0.9115039245025333,-1.0530759883709409
270,0.20197908549656934,0.901560158972025,-1.0068290963175588
271,0.22377642461985653,0.8912413078717514,-0.9635360236378648
272,0.2788756283889261,0.8654230594801197,-0.8710293491975801
273,0.15903506108622734,0.9220632885518648,-1.1082579232810688
274,0.14668116999698488,0.9280040880376906,-1.1426921627717206
275,0.23063605752280952,0.8880066289598697,-0.9508076827395779
276,0.12990083199902155,0.9361044035397789,-1.1945290714022503
277,0.07428455509562874,0.9632027071975988,-1.4341841314413397
278,0.17978658186925697,0.9121270527014271,-1.056144806920229
279,0.2960826642640323,0.8574377771441913,-0.8459955416567684
280,0.21245400618464533,0.8965940023239698,-0.9854542708933034
281,0.11756700159769905,0.942080369694644,-1.2371742188560804
282,0.16053808408549913,0.9213416341936282,-1.1042550806652447
283,0.19828635810179057,0.9033141506719904,-1.0146370833985097
284,0.11289332854879577,0.9443499662790757,-1.2545345681701194
285,0.13228875105728097,0.9349493837362524,-1.1867485847491708
286,0.09678834712838241,0.9521912574377748,-1.3204926787151798
287,0.09146396140280352,0.9547911445203136,-1.344776487549833
288,0.12477177121360772,0.9385870861580773,-1.2117402962760864
289,0.21212403745746036,0.896750314205003,-0.9861112612958384
290,0.19396214860952338,0.9053702356420007,-1.0239722413645227
291,0.1977466592616901,0.9035707544824281,-1.0157912312354247
292,0.10539434360974564,0.9479971208149576,-1.2839726106044216
